subject_id	subject_label	object_id	object_label	verdict	new_candidates	only_in_oak	only_in_ols	notes
MIM:Europium~28III~29_Chloride	Europium(III) chloride	cas:10025-76-0	Europium(III) chloride	UNKNOWN_TERM				neither OAK nor OLS resolves cas:10025-76-0
MIM:Exfoliatin	Exfoliatin	kgmicrobe.compound:exfoliatin	Exfoliatin	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:exfoliatin
MIM:FCCP	FCCP	CHEBI:75458	carbonyl cyanide p-trifluoromethoxyphenylhydrazone	CONFIRMED				
MIM:FSL	FSL	cas:322455-70-9	FSL	UNKNOWN_TERM				neither OAK nor OLS resolves cas:322455-70-9
MIM:Fad	FAD	CHEBI:16238	FAD	CONFIRMED				
MIM:Fatty_Acid_Mixture_See_Medium_No_266	Fatty acid mixture (see Medium No. 266)	CHEBI:35366	fatty acid	SYNONYM_ENRICH	Fatty acid mixture (see Medium No. 266)			
MIM:Fe2_So43_X_N_H2o	Fe2(SO4)3 x n H2O	CHEBI:53438	iron(3+) sulfate	SYNONYM_ENRICH	Fe2(SO4)3 x n H2O			
MIM:Fe4_Po42	Fe4(PO4)2	CHEBI:132767	ferric pyrophosphate	SYNONYM_ENRICH	Fe4(PO4)2			
MIM:Fe_Iii-edta	Fe(III)-EDTA	CHEBI:30729	ethylenediaminetetraacetatoferrate(1-)	SYNONYM_ENRICH	Fe(III)·EDTA|Ferric EDTA|electron acceptor: ethylenediaminetetraacetatoferrate|ethylenediaminetetraacetatoferrate			
MIM:Fe_Iii_Citrate	Fe(III) citrate	CHEBI:144421	iron(III) citrate	SYNONYM_ENRICH	Fe(III) citrate|Fe(NH3)citrate|Ferric iron citrate|Eisencitrat			
MIM:Fe_Iiipo4_X_4_H2o	Fe(III)PO4 x 4 H2O	CHEBI:131372	iron(3+) phosphate tetrahydrate	SYNONYM_ENRICH	Fe(III)PO4 x 4 H2O			
MIM:Fe_Nh42_So42_X_6_H2o	Fe(NH4)2(SO4)2 x 6 H2O	CHEBI:76181	ferrous ammonium sulfate hexahydrate	SYNONYM_ENRICH	Fe(NH4)2(SO4)2 x 6 H2O|Fe(NH4)2(SO4)2 . 6H2O|Fe(NH4)2(SO4)2 x 6 H2O (0.01% w/v)|Fe(NH4)2(SO4)2 x 6 H2O (0.1% w/v)|Fe(NH4)2(SO4)2 x 6 H2O (2% v/v)|Fe(NH4)2(SO4)2 x 6H2O|Fe(NH4)2(SO4)2·6H2O|Fe(NH4)2(SO4)2・6H2O			
MIM:Fe_Nh42_So42_X_7_H2o	Fe(NH4)2(SO4)2 x 7 H2O	CHEBI:131378	ferrous ammonium sulfate heptahydrate	SYNONYM_ENRICH	Fe(NH4)2(SO4)2 x 7 H2O|Fe(NH4)2(SO4)2 . 7H2O|Fe(NH4)2(SO4)2 x 7H2O|Fe(NH4)2(SO4)2x7H2O|Fe(NH4)2(SO4)2·7H2O			
MIM:Fecl2	FeCl2	CHEBI:30812	iron dichloride	CONFIRMED				
MIM:Fecl2_X_4_H2o	FeCl2 x 4 H2O	CHEBI:86249	iron dichloride tetrahydrate	SYNONYM_ENRICH	FeCl 2 x 4 H2O|FeCl2 tetrahydrate|FeCl2 x 4 H2O (0.1% w/v in 0.2 N HCl)|FeCl2 x 4 H2O (0.2% w/v in 0.02 N HCl)|Iron (II) chloride tetrahydrate|FeCl2 4H2O			
MIM:Fecl2_X_6_H2o	FeCl2 x 6 H2O	CHEBI:30812	iron dichloride	SYNONYM_ENRICH	FeCl2 x 6 H2O|FeCl2 x 7 H2O|FeCl2·6H2O|FeCl2⋅6H2O			
MIM:Fecl2_X_7_H2o	FeCl2 x 7 H2O	CHEBI:30812	iron dichloride	SYNONYM_ENRICH	FeCl2 x 7 H2O|FeCl2 x 6 H2O|FeCl2·6H2O|FeCl2⋅6H2O			
MIM:Fecl3	FeCl3	CHEBI:30808	iron trichloride	CONFIRMED				
MIM:Fecl3_X_4_H2o	FeCl3 x 4 H2O	CHEBI:30808	iron trichloride	SYNONYM_ENRICH	FeCl3 x 4 H2O|FeCl3·4H2O			
MIM:Fecl3_X_6_H2o	FeCl3 x 6 H2O	CHEBI:86254	iron trichloride hexahydrate	CONFIRMED				
MIM:Fepo4	FePO4	CHEBI:131371	iron(3+) phosphate	CONFIRMED				
MIM:Ferric_Ammonium_Citrate	Ferric ammonium citrate	CHEBI:31604	ferric ammonium citrate	SYNONYM_ENRICH	Fe(NH4)citrate			
MIM:Ferric_Chloride_Hexahydrate	Ferric chloride hexahydrate	CHEBI:82824	calpain inhibitor	SYNONYM_ENRICH	Ferric chloride hexahydrate			
MIM:Ferric_Citrate_Monohydrate	Ferric citrate monohydrate	CHEBI:144434	iron(III) citrate monohydrate	CONFIRMED				
MIM:Ferrihydrite	Ferrihydrite	CHEBI:192761	ferrihydrite	SYNONYM_ENRICH	amorphous fe(iii) oxyhydroxid|amorphous iron (iii) oxide|electron acceptor: amorphous fe(iii) oxyhydroxid|electron acceptor: amorphous iron (iii) oxide|reduction: amorphous fe(iii) oxyhydroxid|reduction: amorphous iron (iii) oxide			
MIM:Ferrous_Citrate	Ferrous citrate	mesh:C016600	ferrous citrate	UNKNOWN_TERM				neither OAK nor OLS resolves mesh:C016600
MIM:Ferroverdin	ferroverdin	CHEBI:219729	Ferroverdin	CONFIRMED				
MIM:Ferulic_Acid	Ferulic Acid	CHEBI:193350	ferulic acid	SYNONYM_ENRICH	trans-4-Hydroxy-3-methoxycinnamic acid			
MIM:Feso4	FeSO4	CHEBI:75832	iron(2+) sulfate (anhydrous)	SYNONYM_ENRICH	FeSO .7H O			
MIM:Feso4_X_5_H2o	FeSO4 x 5 H2O	CHEBI:75832	iron(2+) sulfate (anhydrous)	SYNONYM_ENRICH	FeSO4 x 5 H2O|FeSO4 x 6 H2O|FeSO4 x 6H2O|FeSO4 x 7H2O|FeSO4 x7 H2O|FeSO4·6H2O|FeSO4・6H2O			
MIM:Feso4_X_6_H2o	FeSO4 x 6 H2O	CHEBI:75832	iron(2+) sulfate (anhydrous)	SYNONYM_ENRICH	FeSO4 x 6 H2O|FeSO4 x 5 H2O|FeSO4 x 6H2O|FeSO4 x 7H2O|FeSO4 x7 H2O|FeSO4·6H2O|FeSO4・6H2O			
MIM:Feso4_X_7_H2o	FeSO4 x 7 H2O	CHEBI:75836	iron(2+) sulfate heptahydrate	SYNONYM_ENRICH	Fe SO4 x 7 H2O|Iron (II) sulfate heptahydrate|FeSO4 7H2O			
MIM:Feso4_X_7h2o	FeSO4 x 7H2O	CHEBI:75832	iron(2+) sulfate (anhydrous)	SYNONYM_ENRICH	FeSO4 x 7H2O|FeSO4 x 5 H2O|FeSO4 x 6 H2O|FeSO4 x 6H2O|FeSO4 x7 H2O|FeSO4·6H2O|FeSO4・6H2O			
MIM:Feso4_X_H2o	FeSO4 x H2O	CHEBI:75834	iron(2+) sulfate monohydrate	CONFIRMED				
MIM:Fetal_Bovine_Serum	Fetal bovine serum	NCIT:C113696	Fetal Bovine Serum	UNKNOWN_TERM				neither OAK nor OLS resolves NCIT:C113696
MIM:Fig	Fig	NCIT:C71971	Fig	UNKNOWN_TERM				neither OAK nor OLS resolves NCIT:C71971
MIM:Fildes_Enrichment	Fildes Enrichment	MICRO:0001597	fildes enrichment	UNKNOWN_TERM				neither OAK nor OLS resolves MICRO:0001597
MIM:Filtered_Seawater	Filtered Seawater	MICRO:0001773	filtered seawater	UNKNOWN_TERM				neither OAK nor OLS resolves MICRO:0001773
MIM:Fish-sperm_Dna	Fish-Sperm DNA	CHEBI:16991	deoxyribonucleic acid	SYNONYM_ENRICH	Fish-Sperm DNA			
MIM:Fish_peptone	Fish peptone	MICRO:0000462	fish peptone	UNKNOWN_TERM				neither OAK nor OLS resolves MICRO:0000462
MIM:Flavensomycin	Flavensomycin	kgmicrobe.compound:flavensomycin	Flavensomycin	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:flavensomycin
MIM:Flavin_Adenine_Dinucleotide	Flavin adenine dinucleotide	CHEBI:24040	flavin adenine dinucleotide	CONFIRMED				
MIM:Flavofungin	Flavofungin	mesh:C001897	flavofungin	UNKNOWN_TERM				neither OAK nor OLS resolves mesh:C001897
MIM:Flavomycin	Flavomycin	CHEBI:28908	bambermycin	CONFIRMED				
MIM:Flavone	Flavone	CHEBI:42491	flavone	CONFIRMED				
MIM:Fluoranthene	Fluoranthene	CHEBI:33083	fluoranthene	SYNONYM_ENRICH	benzo[j,k]acenaphthylene|1,2-benzacenaphthylene			
MIM:Folic_Acid	Folic acid	CHEBI:27470	folic acid	SYNONYM_ENRICH	Folinic acid (citrovorum)			
MIM:Folinic_Acid	Folinic acid	CHEBI:15640	5-formyltetrahydrofolic acid	SYNONYM_ENRICH	(calcium salt)			
MIM:Formaldehyde	Formaldehyde	CHEBI:16842	formaldehyde	CONFIRMED				
MIM:Formamide	Formamide	CHEBI:16397	formamide	CONFIRMED				
MIM:Formic_Acid	Formic acid	CHEBI:30751	formic acid	SYNONYM_ENRICH	(sodium salt)			
MIM:Fosmidomycin_Sodium_Salt_Hydrate	Fosmidomycin sodium salt hydrate	CHEBI:201600	Fosmidomycin sodium salt	SYNONYM_ENRICH	Fosmidomycin sodium salt hydrate			
MIM:Fosmidomycin_Sodium_Salt_Hydrate	Fosmidomycin sodium salt hydrate	cas:66508-37-0	Fosmidomycin sodium salt hydrate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:66508-37-0
MIM:Fosmidomycin_Sodium_Salt_Hydrate	Fosmidomycin sodium salt hydrate	kgmicrobe.compound:fosmidomycin_sodium_salt_hydrate	Fosmidomycin sodium salt hydrate	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:fosmidomycin_sodium_salt_hydrate
MIM:Fradicin	Fradicin	mesh:C033989	fradicin	UNKNOWN_TERM				neither OAK nor OLS resolves mesh:C033989
MIM:Fraxetin	Fraxetin	CHEBI:5169	fraxetin	CONFIRMED				
MIM:Fructooligosaccharides_~28FOS~29	Fructooligosaccharides (FOS)	CHEBI:28645	beta-D-fructofuranose	SYNONYM_ENRICH	Fructooligosaccharides (FOS)			
MIM:Fructooligosaccharides_~28FOS~29	Fructooligosaccharides (FOS)	cas:308066-66-2	Fructooligosaccharides (FOS)	UNKNOWN_TERM				neither OAK nor OLS resolves cas:308066-66-2
MIM:Fructooligosaccharides_~28FOS~29	Fructooligosaccharides (FOS)	kgmicrobe.compound:fructooligosaccharides_~28fos~29	Fructooligosaccharides (FOS)	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:fructooligosaccharides_~28fos~29
MIM:Fructose-6-phosphate	Fructose-6-phosphate	CHEBI:15946	keto-D-fructose 6-phosphate	CONFIRMED				
MIM:Fructose-asparagine	Fructose-asparagine	cas:34393-27-6	Fructose-asparagine	UNKNOWN_TERM				neither OAK nor OLS resolves cas:34393-27-6
MIM:Fructose	Fructose	CHEBI:28757	fructose	SYNONYM_ENRICH	beta-D-Fructose|beta-D-arabino-Hexulose|beta-Fruit sugar|beta-Levulose			
MIM:Fucose	Fucose	CHEBI:18287	L-fucose	SYNONYM_ENRICH	Fucose|6-Deoxygalactose|Fuc			
MIM:Fucose	Fucose	kgmicrobe.compound:fucose	Fucose	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:fucose
MIM:Fumaric_Acid	Fumaric acid	CHEBI:18012	fumaric acid	SYNONYM_ENRICH	(disodium salt)			
MIM:Fumarprotocetraric_Acid	Fumarprotocetraric Acid	CHEBI:144157	Fumarprotocetraric acid	CONFIRMED				
MIM:Furaltadone_Hydrochloride	Furaltadone hydrochloride	NCIT:C217928	Furaltadone Hydrochloride	UNKNOWN_TERM				neither OAK nor OLS resolves NCIT:C217928
MIM:Furaltadone_Hydrochloride	Furaltadone hydrochloride	cas:3759-92-1	Furaltadone hydrochloride	UNKNOWN_TERM				neither OAK nor OLS resolves cas:3759-92-1
MIM:Furaltadone_Hydrochloride	Furaltadone hydrochloride	kgmicrobe.compound:furaltadone_hydrochloride	Furaltadone hydrochloride	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:furaltadone_hydrochloride
MIM:Furfuryl_Alcohol	Furfuryl Alcohol	CHEBI:207496	furfuryl alcohol	CONFIRMED				
MIM:Fusaric_Acid	Fusaric acid	CHEBI:5199	Fusaric acid	CONFIRMED				
MIM:Fusidic_Acid_Sodium_Salt	Fusidic acid sodium salt	CHEBI:29013	fusidic acid	SYNONYM_ENRICH	Fusidic acid sodium salt			
MIM:Fusidic_Acid_Sodium_Salt	Fusidic acid sodium salt	cas:751-94-0	Fusidic acid sodium salt	UNKNOWN_TERM				neither OAK nor OLS resolves cas:751-94-0
MIM:Fusidic_Acid_Sodium_Salt	Fusidic acid sodium salt	kgmicrobe.compound:fusidic_acid_sodium_salt	Fusidic acid sodium salt	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:fusidic_acid_sodium_salt
MIM:G418_Disulfate_Salt_Solution	G418 disulfate salt solution	cas:108321-42-2	G418 disulfate salt solution	UNKNOWN_TERM				neither OAK nor OLS resolves cas:108321-42-2
MIM:Galactomannan_From_Guar	Galactomannan from guar	CHEBI:27680	galactomannan	SYNONYM_ENRICH	Galactomannan from guar			
MIM:Galactomannan_From_Guar	Galactomannan from guar	cas:11078-30-1	Galactomannan from guar	UNKNOWN_TERM				neither OAK nor OLS resolves cas:11078-30-1
MIM:Galactomannan_From_Guar	Galactomannan from guar	kgmicrobe.compound:galactomannan_from_guar	Galactomannan from guar	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:galactomannan_from_guar
MIM:Galactose	Galactose	CHEBI:28260	galactose	CONFIRMED				
MIM:Galactose_1-phosphate_Dipotassium_Salt_Pentahydrate	Galactose 1-phosphate dipotassium salt pentahydrate	cas:19046-60-7	Galactose 1-phosphate dipotassium salt pentahydrate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:19046-60-7
MIM:Gallic_Acid	Gallic Acid	CHEBI:30778	gallic acid	CONFIRMED				
MIM:Gallium~28III~29chloride	Gallium(III)chloride	cas:13450-90-3	Gallium(III)chloride	UNKNOWN_TERM				neither OAK nor OLS resolves cas:13450-90-3
MIM:Gambogic_Acid	Gambogic Acid	CHEBI:67521	(-)-gambogic acid	SYNONYM_ENRICH	Gambogic Acid			
