subject_id	subject_label	object_id	object_label	object_prefix	predicate_id	classification	repair_confidence	recommended_action	evidence	ingredient_yaml	yaml_identifier	yaml_cas_rn	yaml_ontology_id	yaml_mapping_quality	ingredient_type	kg_microbe_node_id	companion_non_identity_count	companion_registry_count	review_notes	external_ols_status	external_ols_label	external_ols_label_match
MIM:Kao_And_Michayluk_Vitamin_Solution	Kao and Michayluk vitamin solution	MICRO:0000460	vitamin solution	MICRO	skos:closeMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Kao_And_Michayluk_Vitamin_Solution.yaml	kgmicrobe.ingredient:kao_and_michayluk_vitamin_solution		MICRO:0000460	CLOSE_MATCH	STOCK_SOLUTION	kgmicrobe.ingredient:kao_and_michayluk_vitamin_solution	1	1	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	vitamin solution	true
MIM:Kao_And_Michayluk_Vitamin_Solution	Kao and Michayluk vitamin solution	kgmicrobe.ingredient:kao_and_michayluk_vitamin_solution	Kao and Michayluk vitamin solution	kgmicrobe.ingredient	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Kao_And_Michayluk_Vitamin_Solution.yaml	kgmicrobe.ingredient:kao_and_michayluk_vitamin_solution		MICRO:0000460	CLOSE_MATCH	STOCK_SOLUTION	kgmicrobe.ingredient:kao_and_michayluk_vitamin_solution	1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Ketomycin	Ketomycin	mesh:C008231	ketomycin	mesh	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Ketomycin.yaml	mesh:C008231		mesh:C008231	EXACT_MATCH	SINGLE_INGREDIENT		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	ketomycin	true
MIM:L-Asparagine_Monohydrate	L-Asparagine monohydrate	NCIT:C87433	Asparagine Monohydrate	NCIT	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/L-Asparagine_Monohydrate.yaml	cas:5794-13-8	5794-13-8	NCIT:C87433	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Asparagine Monohydrate	true
MIM:L-Asparagine_Monohydrate	L-Asparagine monohydrate	cas:5794-13-8	L-Asparagine monohydrate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/L-Asparagine_Monohydrate.yaml	cas:5794-13-8	5794-13-8	NCIT:C87433	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-Asparagine_Monohydrate	L-Asparagine monohydrate	kgmicrobe.compound:l-asparagine_monohydrate	L-Asparagine monohydrate	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/L-Asparagine_Monohydrate.yaml	cas:5794-13-8	5794-13-8	NCIT:C87433	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-Aspartic_Acid_Potassium_Salt	L-Aspartic acid potassium salt	cas:1115-63-5	L-Aspartic acid potassium salt	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/L-Aspartic_Acid_Potassium_Salt.yaml	cas:1115-63-5	1115-63-5	CHEBI:17053	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-Aspartic_Acid_Potassium_Salt	L-Aspartic acid potassium salt	kgmicrobe.compound:l-aspartic_acid_potassium_salt	L-Aspartic acid potassium salt	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/L-Aspartic_Acid_Potassium_Salt.yaml	cas:1115-63-5	1115-63-5	CHEBI:17053	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-Aspartic_Acid_Sodium_Salt_Monohydrate	L-Aspartic acid sodium salt monohydrate	cas:323194-76-9	L-Aspartic acid sodium salt monohydrate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/L-Aspartic_Acid_Sodium_Salt_Monohydrate.yaml	cas:323194-76-9	323194-76-9	CHEBI:17053	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-Aspartic_Acid_Sodium_Salt_Monohydrate	L-Aspartic acid sodium salt monohydrate	kgmicrobe.compound:l-aspartic_acid_sodium_salt_monohydrate	L-Aspartic acid sodium salt monohydrate	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/L-Aspartic_Acid_Sodium_Salt_Monohydrate.yaml	cas:323194-76-9	323194-76-9	CHEBI:17053	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-Cysteic_Acid_Monohydrate	L-Cysteic acid monohydrate	cas:23537-25-9	L-Cysteic acid monohydrate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/L-Cysteic_Acid_Monohydrate.yaml	cas:23537-25-9	23537-25-9	CHEBI:17285	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-Cysteic_Acid_Monohydrate	L-Cysteic acid monohydrate	kgmicrobe.compound:l-cysteic_acid_monohydrate	L-Cysteic acid monohydrate	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/L-Cysteic_Acid_Monohydrate.yaml	cas:23537-25-9	23537-25-9	CHEBI:17285	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-Glutamic_Acid_Monopotassium_Salt_Monohydrate	L-Glutamic acid monopotassium salt monohydrate	cas:6382-01-0	L-Glutamic acid monopotassium salt monohydrate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/L-Glutamic_Acid_Monopotassium_Salt_Monohydrate.yaml	cas:6382-01-0	6382-01-0	CHEBI:16015	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-Glutamic_Acid_Monopotassium_Salt_Monohydrate	L-Glutamic acid monopotassium salt monohydrate	kgmicrobe.compound:l-glutamic_acid_monopotassium_salt_monohydrate	L-Glutamic acid monopotassium salt monohydrate	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/L-Glutamic_Acid_Monopotassium_Salt_Monohydrate.yaml	cas:6382-01-0	6382-01-0	CHEBI:16015	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-Histidine_Monohydrochloride_Monohydrate	L-Histidine monohydrochloride monohydrate	NCIT:C87334	Histidine Monohydrochloride Monohydrate	NCIT	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/L-Histidine_Monohydrochloride_Monohydrate.yaml	cas:5934-29-2	5934-29-2	NCIT:C87334	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Histidine Monohydrochloride Monohydrate	true
MIM:L-Histidine_Monohydrochloride_Monohydrate	L-Histidine monohydrochloride monohydrate	cas:5934-29-2	L-Histidine monohydrochloride monohydrate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/L-Histidine_Monohydrochloride_Monohydrate.yaml	cas:5934-29-2	5934-29-2	NCIT:C87334	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-Histidine_Monohydrochloride_Monohydrate	L-Histidine monohydrochloride monohydrate	kgmicrobe.compound:l-histidine_monohydrochloride_monohydrate	L-Histidine monohydrochloride monohydrate	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/L-Histidine_Monohydrochloride_Monohydrate.yaml	cas:5934-29-2	5934-29-2	NCIT:C87334	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-Malic_Acid_Disodium_Salt_Monohydrate	L-Malic acid disodium salt monohydrate	NCIT:C80654	Malic Acid	NCIT	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/L-Malic_Acid_Disodium_Salt_Monohydrate.yaml	cas:207511-06-6	207511-06-6	NCIT:C80654	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Malic Acid	true
MIM:L-Malic_Acid_Disodium_Salt_Monohydrate	L-Malic acid disodium salt monohydrate	cas:207511-06-6	L-Malic acid disodium salt monohydrate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/L-Malic_Acid_Disodium_Salt_Monohydrate.yaml	cas:207511-06-6	207511-06-6	NCIT:C80654	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-Malic_Acid_Disodium_Salt_Monohydrate	L-Malic acid disodium salt monohydrate	kgmicrobe.compound:l-malic_acid_disodium_salt_monohydrate	L-Malic acid disodium salt monohydrate	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/L-Malic_Acid_Disodium_Salt_Monohydrate.yaml	cas:207511-06-6	207511-06-6	NCIT:C80654	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-Meta-tyrosine	L-Meta-tyrosine	cas:587-33-7	L-Meta-tyrosine	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/L-Meta-tyrosine.yaml	cas:587-33-7	587-33-7	CHEBI:44303	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-Meta-tyrosine	L-Meta-tyrosine	kgmicrobe.compound:l-meta-tyrosine	L-Meta-tyrosine	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/L-Meta-tyrosine.yaml	cas:587-33-7	587-33-7	CHEBI:44303	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-Rhamnose_Monohydrate	L-Rhamnose monohydrate	cas:10030-85-0	L-Rhamnose monohydrate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/L-Rhamnose_Monohydrate.yaml	cas:10030-85-0	10030-85-0	cas:10030-85-0	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:L-~3B1-Phosphatidylinositol_From_Glycine_Max_~28soybean~29	L-α-Phosphatidylinositol from Glycine max (soybean)	mesh:D013025	Glycine max	mesh	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.								1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Glycine max	true
MIM:L-~3B1-Phosphatidylinositol_From_Glycine_Max_~28soybean~29	L-α-Phosphatidylinositol from Glycine max (soybean)	cas:97281-52-2	L-α-Phosphatidylinositol from Glycine max (soybean)	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.								1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:L-~3B1-Phosphatidylinositol_From_Glycine_Max_~28soybean~29	L-α-Phosphatidylinositol from Glycine max (soybean)	kgmicrobe.compound:l-~3b1-phosphatidylinositol_from_glycine_max_~28soybean~29	L-α-Phosphatidylinositol from Glycine max (soybean)	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.								1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Lactalbumin_Hydrolysate	Lactalbumin hydrolysate	MICRO:0001365	lactalbumin hydrolysate	MICRO	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Lactalbumin_Hydrolysate.yaml	MICRO:0001365		MICRO:0001365	EXACT_MATCH	UNDEFINED_MIXTURE		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	lactalbumin hydrolysate	true
MIM:Lacto-N-fucopentaose_I	Lacto-N-fucopentaose I	mesh:C045442	lacto-N-fucopentaose I	mesh	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Lacto-N-fucopentaose_I.yaml	cas:7578-25-8	7578-25-8	mesh:C045442	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	lacto-N-fucopentaose I	true
MIM:Lacto-N-fucopentaose_I	Lacto-N-fucopentaose I	cas:7578-25-8	Lacto-N-fucopentaose I	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Lacto-N-fucopentaose_I.yaml	cas:7578-25-8	7578-25-8	mesh:C045442	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Lacto-N-fucopentaose_I	Lacto-N-fucopentaose I	kgmicrobe.compound:lacto-n-fucopentaose_i	Lacto-N-fucopentaose I	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Lacto-N-fucopentaose_I.yaml	cas:7578-25-8	7578-25-8	mesh:C045442	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Lacto-N-fucopentaose_III	Lacto-N-fucopentaose III	mesh:C434666	lacto-N-fucopentaose III	mesh	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Lacto-N-fucopentaose_III.yaml	cas:25541-09-7	25541-09-7	mesh:C434666	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	lacto-N-fucopentaose III	true
MIM:Lacto-N-fucopentaose_III	Lacto-N-fucopentaose III	cas:25541-09-7	Lacto-N-fucopentaose III	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Lacto-N-fucopentaose_III.yaml	cas:25541-09-7	25541-09-7	mesh:C434666	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Lacto-N-fucopentaose_III	Lacto-N-fucopentaose III	kgmicrobe.compound:lacto-n-fucopentaose_iii	Lacto-N-fucopentaose III	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Lacto-N-fucopentaose_III.yaml	cas:25541-09-7	25541-09-7	mesh:C434666	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Lacto-N-tetraose	Lacto-N-tetraose	cas:14116-68-8	Lacto-N-tetraose	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Lacto-N-tetraose.yaml	cas:14116-68-8	14116-68-8	CHEBI:30248	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Lacto-N-tetraose	Lacto-N-tetraose	kgmicrobe.compound:lacto-n-tetraose	Lacto-N-tetraose	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Lacto-N-tetraose.yaml	cas:14116-68-8	14116-68-8	CHEBI:30248	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Lactose	Lactose	kgmicrobe.compound:lactose	Lactose	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Lactose.yaml	CHEBI:17716	63-42-3	CHEBI:17716	EXACT_MATCH	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Lanthanum_~28III~29_Chloride	Lanthanum (III) chloride	cas:20211-76-1	Lanthanum (III) chloride	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.								1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Lanthanum_~28III~29_Chloride	Lanthanum (III) chloride	kgmicrobe.compound:lanthanum_~28iii~29_chloride	Lanthanum (III) chloride	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.								1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Lemon	Lemon	NCIT:C72005	Lemon	NCIT	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Lemon.yaml	NCIT:C72005		NCIT:C72005	EXACT_MATCH	SINGLE_INGREDIENT		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Lemon	true
