bucket	label	occurrences	recipes	folded	mim_identifier	mim_label	culturemech_reason
UNMAPPED	6-methylnicotinate	2	2	6 methylnicotinate	UNMAPPED_0320	6-methylnicotinate	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Amphotericin	2	2	amphotericin	UNMAPPED_0325	Amphotericin	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Anaerobe Basal Broth CM0957	2	2	anaerobe basal broth cm0957	UNMAPPED_0327	Anaerobe Basal Broth CM0957	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	BL Agar	2	2	bl agar	UNMAPPED_0114	BL Agar	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Bacto Bitone	2	2	bacto bitone	UNMAPPED_0330	Bacto Bitone	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Bacto Heart Infusion Broth	2	2	bacto heart infusion broth	UNMAPPED_0332	Bacto Heart Infusion Broth	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Bacto Panton	2	2	bacto panton	UNMAPPED_0334	Bacto Panton	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Bacto m TGE broth (BD-Difco)	2	2	bacto m tge broth	UNMAPPED_0333	Bacto m TGE broth	label not found in pinned MIM index and no usable local identity
UNMAPPED	Bovine horn meal	2	2	bovine horn meal	UNMAPPED_0344	Bovine horn meal	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Brewer anaerobic agar	2	2	brewer anaerobic agar	UNMAPPED_0116	Brewer anaerobic agar	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Brucella Broth (BD 211088)	2	2	brucella broth	UNMAPPED_0348	Brucella Broth	label not found in pinned MIM index and no usable local identity
UNMAPPED	Columbia blood agar base	2	2	columbia blood agar base	UNMAPPED_0118	Columbia blood agar base	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Desicatted Ox-bile	2	2	desicatted ox bile	UNMAPPED_0374	Desicatted Ox-bile	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Dichloran-Glycerol-agar base	2	2	dichloran glycerol agar base	UNMAPPED_0376	Dichloran-Glycerol-agar base	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	EBIOS	2	2	ebios	UNMAPPED_0380	EBIOS	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Fastidious Anaerobe Basal Broth	2	2	fastidious anaerobe basal broth	UNMAPPED_0381	Fastidious Anaerobe Basal Broth	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	GAM Broth mod. powder	2	2	gam broth mod powder	UNMAPPED_0389	GAM Broth mod. powder	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	GAM Broth powder	2	2	gam broth powder	UNMAPPED_0390	GAM Broth powder	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	GAM agar	2	2	gam agar	UNMAPPED_0121	GAM agar	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	GYP-sodium acetate-mineral salts broth	2	2	gyp sodium acetate mineral salts broth	UNMAPPED_0397	GYP-sodium acetate-mineral salts broth	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Glycerol-asparagine agar	2	2	glycerol asparagine agar	UNMAPPED_0122	Glycerol-asparagine agar	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Grace's Insect Medium	2	2	grace s insect medium	UNMAPPED_0395	Grace's Insect Medium	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Heart Infusion Broth (BD 238400)	2	2	heart infusion broth	UNMAPPED_0399	Heart Infusion Broth	label not found in pinned MIM index and no usable local identity
UNMAPPED	Hy-Case Amino	2	2	hy case amino	UNMAPPED_0404	Hy--Case Amino (Sigma)	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	ISP 7 Medium	2	2	isp 7 medium	UNMAPPED_0408	ISP 7 Medium	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Iron-EDTA	2	2	iron edta	UNMAPPED_0606	Iron-EDTA	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	L-15 medium	2	2	l 15 medium	UNMAPPED_0414	L-15 medium	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	L-15 powder	2	2	l 15 powder	UNMAPPED_0415	L-15 powder	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Lactobacillus MRS broth	2	2	lactobacillus mrs broth	UNMAPPED_0422	Lactobacillus MRS broth	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Larchwood xylan	2	2	larchwood xylan	UNMAPPED_0424	Larchwood xylan	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Leptospira Medium Base EMJH	2	2	leptospira medium base emjh	UNMAPPED_0426	Leptospira Medium Base EMJH	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	MRS broth (Oxoid)	2	2	mrs broth	UNMAPPED_0453	MRS broth	label not found in pinned MIM index and no usable local identity
UNMAPPED	MRS medium	2	2	mrs medium	UNMAPPED_0454	MRS medium	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Man Rogosa Sharp broth	2	2	man rogosa sharp broth	UNMAPPED_0432	Man Rogosa Sharp broth	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Methanol-utilizing bacteria medium B	2	2	methanol utilizing bacteria medium b	UNMAPPED_0443	Methanol-utilizing bacteria medium B	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	MnCl4 x 6 H2O	2	2	mncl4 x 6 h2o	UNMAPPED_0450	MnCl4 x 6 H2O	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Mueller Hinton II agar	2	2	mueller hinton ii agar	UNMAPPED_0128	Mueller Hinton II agar	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	N-Z-Case (Wako)	2	2	n z case	UNMAPPED_0459	N-Z-Case	label not found in pinned MIM index and no usable local identity
UNMAPPED	Na-tetrathionate	2	2	na tetrathionate	UNMAPPED_0463	Na-tetrathionate	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Na2 beta-glycerol PO4 x 5 H2O	2	2	na2 beta glycerol po4 x 5 h2o	UNMAPPED_0465	Na2 beta-glycerol PO4 x 5 H2O	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	NdCl3 x 6 H2O	2	2	ndcl3 x 6 h2o	UNMAPPED_0479	NdCl3 x 6 H2O	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Nutrient agar	2	2	nutrient agar	UNMAPPED_0481	Nutrient agar	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Oxgall	2	2	oxgall	UNMAPPED_0486	Oxgall	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Plain flour	2	2	plain flour	UNMAPPED_0490	Plain flour	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	PrCl3 x H2O	2	2	prcl3 x h2o	UNMAPPED_0498	PrCl3 x H2O	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Probumin Universal Grade	2	2	probumin universal grade	UNMAPPED_0499	Probumin Universal Grade	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Pulp of sour stone cherries	2	2	pulp of sour stone cherries	UNMAPPED_0501	Pulp of sour stone cherries	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	S6 medium	2	2	s6 medium	UNMAPPED_0512	S6 medium	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Sodium crotonate	2	2	sodium crotonate	UNMAPPED_0524	Sodium crotonate	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	TNM-FH Medium	2	2	tnm fh medium	UNMAPPED_0543	TNM-FH Medium	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Titriplex1	2	2	titriplex1	UNMAPPED_0542	Titriplex1	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Tomato extract	2	2	tomato extract	UNMAPPED_0545	Tomato extract	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Trace minerals (see Medium No. 197	2	2	trace minerals see medium no 197	UNMAPPED_0554	Trace minerals (see Medium No. 197	label not found in pinned MIM index and no usable local identity
UNMAPPED	Tryptose-phosphate broth	2	2	tryptose phosphate broth	UNMAPPED_0561	Tryptose phosphate broth (BD-Difco)	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	V8 canned vegetable juice	2	2	v8 canned vegetable juice	UNMAPPED_0564	V8 canned vegetable juice	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Veal infusion broth	2	2	veal infusion broth	UNMAPPED_0566	Veal infusion broth	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Wheat Grains	2	2	wheat grains	UNMAPPED_0576	Wheat Grains	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Wilkins Chalgrene Anaerobe Broth	2	2	wilkins chalgrene anaerobe broth	UNMAPPED_0578	Wilkins Chalgrene Anaerobe Broth	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	YM broth	2	2	ym broth	UNMAPPED_0583	YM broth	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	`Lab-Lemco’ powder	2	2	lab lemco powder	UNMAPPED_0419	`Lab-Lemco’ powder	label not found in pinned MIM index and no usable local identity
UNMAPPED	bovine serum	2	2	bovine serum	UNMAPPED_0345	Bovine serum	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	lipoprotein concentrate	2	2	lipoprotein concentrate	UNMAPPED_0428	lipoprotein concentrate	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	water (distilled or tapwater)	2	2	water distilled or tapwater	UNMAPPED_0575	water (distilled or tapwater)	label not found in pinned MIM index and no usable local identity
UNMAPPED	BCYE agar (BD-Difco)	1	1	bcye agar	UNMAPPED_0113	BCYE agar	label not found in pinned MIM index and no usable local identity
UNMAPPED	Bacto Middlebrook 7H10 agar (Difco 262710)	1	1	bacto middlebrook 7h10 agar	UNMAPPED_0115	Bacto Middlebrook 7H10 agar	label not found in pinned MIM index and no usable local identity
UNMAPPED	Blood agar base (BD-Difco)	1	1	blood agar base	UNMAPPED_0339	Blood Agar Base	label not found in pinned MIM index and no usable local identity
UNMAPPED	Bordet-Gengou Agar Base (BD 248200)	1	1	bordet gengou agar base	UNMAPPED_0341	Bordet-Gengou Agar Base (BD 248200)	label not found in pinned MIM index and no usable local identity
UNMAPPED	Brewer anaerobic agar (BD-Difco)	1	1	brewer anaerobic agar	UNMAPPED_0116	Brewer anaerobic agar	label not found in pinned MIM index and no usable local identity
UNMAPPED	Brucella broth (BD-BBL)	1	1	brucella broth	UNMAPPED_0348	Brucella Broth	label not found in pinned MIM index and no usable local identity
UNMAPPED	CMRL 1066 (Gibco 330--1540)	1	1	cmrl 1066	UNMAPPED_0359	CMRL 1066	label not found in pinned MIM index and no usable local identity
UNMAPPED	CMRL-1066 (ATCC 20-2206)	1	1	cmrl 1066	UNMAPPED_0359	CMRL 1066	label not found in pinned MIM index and no usable local identity
UNMAPPED	Columbia blood agar base (BD-Difco)	1	1	columbia blood agar base	UNMAPPED_0118	Columbia blood agar base	label not found in pinned MIM index and no usable local identity
UNMAPPED	Corn meal agar (Nissui)	1	1	corn meal agar	UNMAPPED_0130	Corn meal agar	label not found in pinned MIM index and no usable local identity
UNMAPPED	Dv_base_Y_medium	1	1	dv_base_y_medium	UNMAPPED_0278	Dv_base_Y_medium	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	GAM agar (Nissui)	1	1	gam agar	UNMAPPED_0121	GAM agar	label not found in pinned MIM index and no usable local identity
UNMAPPED	Heart infusion broth	1	1	heart infusion broth	UNMAPPED_0399	Heart Infusion Broth	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Heart infusion broth (Eiken)	1	1	heart infusion broth	UNMAPPED_0399	Heart Infusion Broth	label not found in pinned MIM index and no usable local identity
UNMAPPED	Homo-PIPES (SIGMA)	1	1	homo pipes	UNMAPPED_0401	Homo-PIPES	label not found in pinned MIM index and no usable local identity
UNMAPPED	Hy--Case Amino (Sigma)	1	1	hy case amino	UNMAPPED_0404	Hy--Case Amino (Sigma)	label not found in pinned MIM index and no usable local identity
UNMAPPED	Infusion from Potatoes	1	1	infusion from potatoes	UNMAPPED_0251	Infusion from Potatoes	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Lactobacilli MRS Broth (BD 288130)	1	1	lactobacilli mrs broth	UNMAPPED_0421	Lactobacilli MRS broth	label not found in pinned MIM index and no usable local identity
UNMAPPED	Lactobacillus MRS broth (BD-Difco)	1	1	lactobacillus mrs broth	UNMAPPED_0422	Lactobacillus MRS broth	label not found in pinned MIM index and no usable local identity
UNMAPPED	Larchwood xylan (Sigma)	1	1	larchwood xylan	UNMAPPED_0424	Larchwood xylan	label not found in pinned MIM index and no usable local identity
UNMAPPED	Leptospira Medium Base EMJH (Difco)	1	1	leptospira medium base emjh	UNMAPPED_0426	Leptospira Medium Base EMJH	label not found in pinned MIM index and no usable local identity
UNMAPPED	MEM alpha Modification (BioWest)	1	1	mem alpha modification	UNMAPPED_0437	MEM alpha Modification	label not found in pinned MIM index and no usable local identity
UNMAPPED	MRS broth (BD-Difco)	1	1	mrs broth	UNMAPPED_0453	MRS broth	label not found in pinned MIM index and no usable local identity
UNMAPPED	MRS broth (Criterion)	1	1	mrs broth	UNMAPPED_0453	MRS broth	label not found in pinned MIM index and no usable local identity
UNMAPPED	MRS broth (Sigma)	1	1	mrs broth	UNMAPPED_0453	MRS broth	label not found in pinned MIM index and no usable local identity
UNMAPPED	MRS medium (Difco)	1	1	mrs medium	UNMAPPED_0454	MRS medium	label not found in pinned MIM index and no usable local identity
UNMAPPED	MRS medium (Scharlau Chemie)	1	1	mrs medium	UNMAPPED_0454	MRS medium	label not found in pinned MIM index and no usable local identity
UNMAPPED	MoYLS4	1	1	moyls4	UNMAPPED_0264	MoYLS4	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Mueller Hinton II agar (BD-BBL)	1	1	mueller hinton ii agar	UNMAPPED_0128	Mueller Hinton II agar	label not found in pinned MIM index and no usable local identity
UNMAPPED	N-Z-Amine	1	1	n z amine	UNMAPPED_0457	N-Z amine	MIM explicitly leaves this label unmapped; local grounding suppressed
UNMAPPED	Nutrient agar (Oxoid CM3)	1	1	nutrient agar	UNMAPPED_0481	Nutrient agar	label not found in pinned MIM index and no usable local identity
UNMAPPED	Oatmeal agar (BD-Difco)	1	1	oatmeal agar	UNMAPPED_0129	Oatmeal agar	label not found in pinned MIM index and no usable local identity
UNMAPPED	Oxgall (BD-Difco)	1	1	oxgall	UNMAPPED_0486	Oxgall	label not found in pinned MIM index and no usable local identity
UNMAPPED	PPLO broth (BD-Difco)	1	1	pplo broth	UNMAPPED_0497	PPLO broth	label not found in pinned MIM index and no usable local identity
UNMAPPED	PPLO broth (Difco)	1	1	pplo broth	UNMAPPED_0497	PPLO broth	label not found in pinned MIM index and no usable local identity
UNMAPPED	Probumin Universal Grade (Millipore)	1	1	probumin universal grade	UNMAPPED_0499	Probumin Universal Grade	label not found in pinned MIM index and no usable local identity
UNMAPPED	Reinforced Clostridial medium (Oxoid CM149)	1	1	reinforced clostridial medium	UNMAPPED_0507	Reinforced clostridial medium	label not found in pinned MIM index and no usable local identity
