label,match_type,identifier,preferred_term,ontology_id,mapping_status
Poly-beta-hydroxyalkanoate,preferred_term,UNMAPPED_0836,Poly-beta-hydroxyalkanoate,,UNMAPPED
poly-ß-hydroxybutyric acid,preferred_term,UNMAPPED_0493,poly-ß-hydroxybutyric acid,,UNMAPPED
poly[(1->4)-alpha-D-GalpA],synonym,CHEBI:17309,Pectin,CHEBI:17309,MAPPED
"poly[oxy(1-methyl-3-oxopropane-1,3-diyl)]",synonym,CHEBI:53389,Poly(3-hydroxybutyrate),CHEBI:53389,MAPPED
Poly[R-3-hydroxybutyric acid],preferred_term,UNMAPPED_0494,Poly[R-3-hydroxybutyric acid],,UNMAPPED
Polychlorobiphenyl,preferred_term,CHEBI:53156,Polychlorobiphenyl,CHEBI:53156,MAPPED
Polyethylene glycol,preferred_term,CHEBI:46793,Polyethylene glycol,CHEBI:46793,MAPPED
Polyethylene glycol hexadecyl ether,synonym,cas:9004-95-9,Cetomacrogol 1000,mesh:D002592,MAPPED
Polyethylene oxide sorbitan mono-oleate,synonym,CHEBI:53426,Tween 80,CHEBI:53426,MAPPED
polygalacturonic acid,preferred_term,CHEBI:62969,polygalacturonic acid,CHEBI:62969,MAPPED
polygalacturonic acid (ultrapure),synonym,CHEBI:62969,polygalacturonic acid,CHEBI:62969,MAPPED
Polygalacturonic acid sodium salt,preferred_term,cas:9049-37-0,Polygalacturonic acid sodium salt,CHEBI:62969,MAPPED
polyhydroxybutyrate,synonym,CHEBI:53389,Poly(3-hydroxybutyrate),CHEBI:53389,MAPPED
Polymyxin,preferred_term,CHEBI:59062,Polymyxin,CHEBI:59062,MAPPED
Polymyxin B,preferred_term,CHEBI:759086,Polymyxin B,,UNMAPPED
Polymyxin B sulfate,preferred_term,CHEBI:8310,Polymyxin B sulfate,CHEBI:8310,MAPPED
Polyoxyethylene (20) sorbitan monooleate,synonym,CHEBI:53426,Tween 80,CHEBI:53426,MAPPED
Polyoxyethylene (20) sorbitan monopalmitate,synonym,CHEBI:53423,Tween 40,CHEBI:53423,MAPPED
polyoxyethylene (20) sorbitan monostearate,synonym,CHEBI:53425,Tween 60,CHEBI:53425,MAPPED
Polyoxyethylene sorbitan monooleate,synonym,CHEBI:53426,Tween 80,CHEBI:53426,MAPPED
Polyoxyethylene sorbitan monostearate,synonym,CHEBI:53425,Tween 60,CHEBI:53425,MAPPED
Polyoxyethylene sorbitan oleate,synonym,CHEBI:53426,Tween 80,CHEBI:53426,MAPPED
Polypepton,synonym,FOODON:03315306,Polypeptone,FOODON:03315306,MAPPED
Polypepton (Nihon Pharm. Co.),synonym,FOODON:03315306,Polypeptone,FOODON:03315306,MAPPED
Polypeptone,preferred_term,FOODON:03315306,Polypeptone,FOODON:03315306,MAPPED
polypeptone,synonym,FOODON:03315306,Polypeptone,FOODON:03315306,MAPPED
Polypeptone Peptone (BD 211910),synonym,FOODON:03315306,Polypeptone,FOODON:03315306,MAPPED
Polypeptone peptone (BD-BBL),synonym,FOODON:03315306,Polypeptone,FOODON:03315306,MAPPED
Polysaccharides,preferred_term,CHEBI:18154,Polysaccharides,CHEBI:18154,MAPPED
Polysorbate 40,synonym,CHEBI:53423,Tween 40,CHEBI:53423,MAPPED
Polysorbate 80,synonym,CHEBI:53426,Tween 80,CHEBI:53426,MAPPED
polysulfur,synonym,CHEBI:17909,Sulphur,CHEBI:17909,MAPPED
Porcine serum,preferred_term,MICRO:0001238,Porcine serum,MICRO:0001238,MAPPED
Porfiromycin,preferred_term,CHEBI:208611,Porfiromycin,CHEBI:208611,MAPPED
Porphyran,preferred_term,mesh:C038549,Porphyran,mesh:C038549,MAPPED
Porphyrin,preferred_term,CHEBI:8337,Porphyrin,CHEBI:8337,MAPPED
Potash alum,synonym,CHEBI:86463,AlK(SO4)2,CHEBI:86463,MAPPED
Potash alum dodecahydrate,synonym,CHEBI:86465,AlK(SO4)2 x 12 H2O,CHEBI:86465,MAPPED
potash lye,synonym,CHEBI:32035,KOH,CHEBI:32035,MAPPED
potasse caustique,synonym,CHEBI:32035,KOH,CHEBI:32035,MAPPED
Potassium,preferred_term,NCIT:C765,Potassium,NCIT:C765,MAPPED
potassium (poly)sulfide,preferred_term,cas:37199-66-9,potassium (poly)sulfide,cas:37199-66-9,MAPPED
Potassium 2-dehydro-D-gluconate,preferred_term,kgmicrobe.compound:potassium_2-dehydro-d-gluconate,Potassium 2-dehydro-D-gluconate,CHEBI:16808,MAPPED
Potassium 2-ketogluconate,preferred_term,kgmicrobe.compound:potassium_2-ketogluconate,Potassium 2-ketogluconate,CHEBI:16808,MAPPED
Potassium 4-aminobenzoate,preferred_term,cas:138-84-1,Potassium 4-aminobenzoate,cas:138-84-1,MAPPED
Potassium 5-dehydro-D-gluconate,preferred_term,kgmicrobe.compound:potassium_5-dehydro-d-gluconate,Potassium 5-dehydro-D-gluconate,CHEBI:58143,MAPPED
Potassium 5-ketogluconate,preferred_term,kgmicrobe.compound:potassium_5-ketogluconate,Potassium 5-ketogluconate,CHEBI:58143,MAPPED
Potassium acetate,synonym,CHEBI:32029,K-acetate,CHEBI:32029,MAPPED
potassium acid carbonate,synonym,CHEBI:81862,KHCO3,CHEBI:81862,MAPPED
Potassium acid phosphate,synonym,CHEBI:63036,KH2PO4,CHEBI:63036,MAPPED
potassium alum,synonym,CHEBI:86463,AlK(SO4)2,CHEBI:86463,MAPPED
Potassium alum dodecahydrate,synonym,CHEBI:86465,AlK(SO4)2 x 12 H2O,CHEBI:86465,MAPPED
potassium aluminium sulfate,synonym,CHEBI:86463,AlK(SO4)2,CHEBI:86463,MAPPED
potassium aluminium sulfate dodecahydrate,synonym,CHEBI:86465,AlK(SO4)2 x 12 H2O,CHEBI:86465,MAPPED
Potassium aluminum alum,synonym,CHEBI:86463,AlK(SO4)2,CHEBI:86463,MAPPED
Potassium aluminum chloride,preferred_term,cas:74978-20-4,Potassium aluminum chloride,NCIT:C83530,MAPPED
potassium aluminum disulfate,synonym,CHEBI:86463,AlK(SO4)2,CHEBI:86463,MAPPED
Potassium aluminum disulfate dodecahydrate,synonym,CHEBI:86465,AlK(SO4)2 x 12 H2O,CHEBI:86465,MAPPED
potassium bicarbonate,synonym,CHEBI:81862,KHCO3,CHEBI:81862,MAPPED
Potassium Bromide,synonym,CHEBI:32030,KBr,CHEBI:32030,MAPPED
potassium carbonate,synonym,CHEBI:131526,K2CO3,CHEBI:131526,MAPPED
Potassium Chloride,synonym,CHEBI:32588,KCl,CHEBI:32588,MAPPED
Potassium chromate,synonym,CHEBI:75249,K2CrO4,CHEBI:75249,MAPPED
Potassium chromate(VI),synonym,CHEBI:75249,K2CrO4,CHEBI:75249,MAPPED
potassium citramalate monohydrate,preferred_term,cas:1030365-02-6,potassium citramalate monohydrate,CHEBI:15584,MAPPED
Potassium dibasic phosphate,synonym,CHEBI:131527,K2HPO4,CHEBI:131527,MAPPED
Potassium dichromate,preferred_term,CHEBI:53444,Potassium dichromate,CHEBI:53444,MAPPED
potassium dichromate(2-),synonym,CHEBI:53444,Potassium dichromate,CHEBI:53444,MAPPED
potassium dichromate(VI),synonym,CHEBI:53444,Potassium dichromate,CHEBI:53444,MAPPED
Potassium dihydrogen orthophosphate,synonym,CHEBI:63036,KH2PO4,CHEBI:63036,MAPPED
Potassium dihydrogen phosphate,synonym,CHEBI:63036,KH2PO4,CHEBI:63036,MAPPED
potassium fluoride,preferred_term,CHEBI:66872,potassium fluoride,CHEBI:66872,MAPPED
Potassium Gluconate,preferred_term,CHEBI:32032,Potassium Gluconate,CHEBI:32032,MAPPED
potassium hexahydroxoantimonate,preferred_term,cas:12208-13-8,potassium hexahydroxoantimonate,cas:12208-13-8,MAPPED
potassium hydrogen carbonate,synonym,CHEBI:81862,KHCO3,CHEBI:81862,MAPPED
potassium hydrogencarbonate,synonym,CHEBI:81862,KHCO3,CHEBI:81862,MAPPED
Potassium monohydrogen phosphate,synonym,CHEBI:131527,K2HPO4,CHEBI:131527,MAPPED
Potassium monophosphate,synonym,CHEBI:131527,K2HPO4,CHEBI:131527,MAPPED
Potassium oxalate monohydrate,preferred_term,cas:6487-48-5,Potassium oxalate monohydrate,NCIT:C87592,MAPPED
Potassium Phosphate,synonym,CHEBI:63036,KH2PO4,CHEBI:63036,MAPPED
Potassium phosphate (dibasic),synonym,CHEBI:131527,K2HPO4,CHEBI:131527,MAPPED
Potassium phosphate buffer,preferred_term,kgmicrobe.ingredient:potassium_phosphate_buffer,Potassium phosphate buffer,NCIT:C29321,MAPPED
Potassium phosphate dibasic,synonym,CHEBI:131527,K2HPO4,CHEBI:131527,MAPPED
Potassium phosphate dibasic trihydrate,preferred_term,cas:16788-57-1,Potassium phosphate dibasic trihydrate,mesh:C013216,MAPPED
Potassium phosphate monobasic,synonym,CHEBI:63036,KH2PO4,CHEBI:63036,MAPPED
potassium rhodanate,synonym,CHEBI:30951,KSCN,CHEBI:30951,MAPPED
potassium rhodanide,synonym,CHEBI:30951,KSCN,CHEBI:30951,MAPPED
Potassium sulfate,synonym,CHEBI:32036,K2SO4,CHEBI:32036,MAPPED
potassium sulfocyanate,synonym,CHEBI:30951,KSCN,CHEBI:30951,MAPPED
potassium sulphate,synonym,CHEBI:32036,K2SO4,CHEBI:32036,MAPPED
potassium tellurate,preferred_term,CHEBI:75248,potassium tellurate,CHEBI:75248,MAPPED
potassium tellurate hydrate,preferred_term,cas:314041-10-6,potassium tellurate hydrate,CHEBI:30463,MAPPED
Potassium tellurite hydrate,preferred_term,cas:123333-66-4,Potassium tellurite hydrate,CHEBI:75248,MAPPED
Potassium tetrathionate,synonym,CHEBI:86466,K2S4O6,CHEBI:86466,MAPPED
potassium thiocyanate,synonym,CHEBI:30951,KSCN,CHEBI:30951,MAPPED
Potato flour,preferred_term,FOODON:03302378,Potato flour,FOODON:03302378,MAPPED
PP factor,synonym,CHEBI:15940,Nicotinic acid,CHEBI:15940,MAPPED
PPLO broth,preferred_term,UNMAPPED_0497,PPLO broth,,UNMAPPED
Pradimicin,preferred_term,CHEBI:83230,Pradimicin,CHEBI:83230,MAPPED
Pravastatin,preferred_term,CHEBI:63618,Pravastatin,CHEBI:63618,MAPPED
Pravastatin lactone,preferred_term,CHEBI:145933,Pravastatin lactone,CHEBI:145933,MAPPED
PrCl3 x H2O,preferred_term,UNMAPPED_0498,PrCl3 x H2O,,UNMAPPED
Prebiotin,preferred_term,UNMAPPED_0210,Prebiotin,,UNMAPPED
Precipitated calcium carbonate,synonym,CHEBI:3311,CaCO3,CHEBI:3311,MAPPED
Prenyletin,preferred_term,cas:15870-91-4,Prenyletin,cas:15870-91-4,MAPPED
PreticX,preferred_term,UNMAPPED_0216,PreticX,,UNMAPPED
Pretomanid,preferred_term,cas:187235-37-6,Pretomanid,NCIT:C166606,MAPPED
primaeres Natriumsulfit,synonym,CHEBI:26709,NaHSO3,CHEBI:26709,MAPPED
Primary ammonium phosphate,synonym,CHEBI:62982,NH4H2PO4,CHEBI:62982,MAPPED
Primocarcin,preferred_term,kgmicrobe.compound:primocarcin,Primocarcin,kgmicrobe.compound:primocarcin,MAPPED
Pristinamycin,preferred_term,CHEBI:85274,Pristinamycin,CHEBI:85274,MAPPED
Probumin Universal Grade,preferred_term,UNMAPPED_0499,Probumin Universal Grade,,UNMAPPED
Procaine hydrochloride,preferred_term,CHEBI:8431,Procaine hydrochloride,CHEBI:8431,MAPPED
produces: DL-lactate,synonym,CHEBI:24996,Lactate,CHEBI:24996,MAPPED
produces: ethanol,synonym,CHEBI:16236,Ethanol,CHEBI:16236,MAPPED
Prolin,synonym,CHEBI:26271,Proline,CHEBI:26271,MAPPED
PROLINE,synonym,CHEBI:17203,L-Proline,CHEBI:17203,MAPPED
Proline,preferred_term,CHEBI:26271,Proline,CHEBI:26271,MAPPED
prolinum,synonym,CHEBI:17203,L-Proline,CHEBI:17203,MAPPED
Promitor,preferred_term,UNMAPPED_0212,Promitor,,UNMAPPED
Propan-1-ol,preferred_term,CHEBI:28831,Propan-1-ol,CHEBI:28831,MAPPED
Propan-2-ol,synonym,CHEBI:17824,Isopropyl alcohol,CHEBI:17824,MAPPED
propan-2-one,synonym,CHEBI:15347,acetone,CHEBI:15347,MAPPED
Propandiamine,preferred_term,CHEBI:15725,Propandiamine,CHEBI:15725,MAPPED
"propane-1,2,3-triol",synonym,CHEBI:17754,Glycerol,CHEBI:17754,MAPPED
"Propane-1,3-diamine",synonym,CHEBI:15725,Propandiamine,CHEBI:15725,MAPPED
propanecarboxylic acid,synonym,CHEBI:30772,Butyric acid,CHEBI:30772,MAPPED
Propanedioic acid,synonym,CHEBI:30794,Malonic acid,CHEBI:30794,MAPPED
Propanetriol,synonym,CHEBI:17754,Glycerol,CHEBI:17754,MAPPED
Propanetriol,synonym,CHEBI:17754,glycerol,CHEBI:17754,REJECTED
PROPANOIC ACID,synonym,CHEBI:30768,Propionic acid,CHEBI:30768,MAPPED
"Propanoic acid, sodium salt",synonym,CHEBI:132106,Na-propionate,CHEBI:132106,MAPPED
Propanol,synonym,CHEBI:28831,Propan-1-ol,CHEBI:28831,MAPPED
"Properties: Defined component, Inorganic compound, Simple component",synonym,CHEBI:132112,Na2S2O3,CHEBI:132112,MAPPED
"Properties: Defined component, Inorganic compound, Simple component",synonym,CHEBI:18320,DL-Dithiothreitol,CHEBI:18320,MAPPED
"Properties: Defined component, Inorganic compound, Simple component",synonym,CHEBI:26709,NaHSO3,CHEBI:26709,MAPPED
"Properties: Defined component, Inorganic compound, Simple component",synonym,CHEBI:32145,NaOH,CHEBI:32145,MAPPED
"Properties: Defined component, Inorganic compound, Simple component",synonym,CHEBI:32150,Na2S2O3 x 5 H2O,CHEBI:32150,MAPPED
"Properties: Defined component, Inorganic compound, Simple component",synonym,CHEBI:62965,Na-formate,CHEBI:62965,MAPPED
"Properties: Defined component, Inorganic compound, Simple component",synonym,CHEBI:66870,Sodium dithionite,CHEBI:66870,MAPPED
"Properties: Defined component, Inorganic compound, Simple component",synonym,CHEBI:86466,K2S4O6,CHEBI:86466,MAPPED
"Properties: Defined component, Inorganic compound, Solution",synonym,CHEBI:132112,Na2S2O3,CHEBI:132112,MAPPED
"Properties: Defined component, Inorganic compound, Solution",synonym,CHEBI:32145,NaOH,CHEBI:32145,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:113451,Na-ascorbate,CHEBI:113451,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:113455,Na-benzoate,CHEBI:113455,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:115156,Na2-fumarate,CHEBI:115156,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:16199,Urea,CHEBI:16199,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:30729,Fe(III)-EDTA,CHEBI:30729,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:30769,Citric acid,CHEBI:30769,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:53258,Trisodium citrate,CHEBI:53258,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:53425,Tween 60,CHEBI:53425,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:63125,Na3-EDTA,CHEBI:63125,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:64103,Na-butyrate,CHEBI:64103,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:64734,Na2-EDTA,CHEBI:64734,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:64734,Na2-EDTA x 2 H2O,CHEBI:64734,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:64755,EDTA,CHEBI:64755,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:64758,Na2EDTA·2H2O,CHEBI:64758,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:75456,Glycerol monostearate,CHEBI:75456,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:84997,Sodium gluconate,CHEBI:84997,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:86481,Na-thioglycolate,CHEBI:86481,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:91248,L-Cysteine HCl x H2O,CHEBI:91248,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:91261,Sodium malate,CHEBI:91261,MAPPED
"Properties: Defined component, Organic compound, Simple component",synonym,CHEBI:91263,Sodium maleate,CHEBI:91263,MAPPED
"Properties: Defined component, Organic compound, Solution",synonym,CHEBI:113451,Na-ascorbate,CHEBI:113451,MAPPED
"Properties: Defined component, Organic compound, Solution",synonym,CHEBI:115156,Na2-fumarate,CHEBI:115156,MAPPED
"Properties: Defined component, Organic compound, Solution",synonym,CHEBI:62965,Na-formate,CHEBI:62965,MAPPED
"Properties: Defined component, Organic compound, Solution",synonym,CHEBI:64103,Na-butyrate,CHEBI:64103,MAPPED
"Properties: Defined component, Simple component",synonym,CHEBI:131526,K2CO3,CHEBI:131526,MAPPED
"Properties: Defined component, Simple component",synonym,CHEBI:6872,Methylene blue,CHEBI:6872,MAPPED
"Properties: Defined component, Simple component",synonym,NCIT:C61062,Catalase,NCIT:C61062,MAPPED
"Properties: Defined component, Simple component, Inorganic compound",synonym,CHEBI:132112,Na2S2O3,CHEBI:132112,MAPPED
"Properties: Defined component, Simple component, Inorganic compound",synonym,CHEBI:32145,NaOH,CHEBI:32145,MAPPED
"Properties: Defined component, Simple component, Inorganic compound",synonym,CHEBI:32150,Na2S2O3 x 5 H2O,CHEBI:32150,MAPPED
"Properties: Defined component, Simple component, Inorganic compound",synonym,CHEBI:62965,Na-formate,CHEBI:62965,MAPPED
"Properties: Defined component, Simple component, Inorganic compound",synonym,CHEBI:66870,Sodium dithionite,CHEBI:66870,MAPPED
"Properties: Defined component, Simple component, Inorganic compound",synonym,CHEBI:86466,K2S4O6,CHEBI:86466,MAPPED
"Properties: Defined component, Simple component, Inorganic compound",synonym,CHEBI:61278,Na2S2O4,CHEBI:61278,REJECTED
"Properties: Defined component, Simple component, Organic compound",synonym,CHEBI:113451,Na-ascorbate,CHEBI:113451,MAPPED
"Properties: Defined component, Simple component, Organic compound",synonym,CHEBI:113455,Na-benzoate,CHEBI:113455,MAPPED
"Properties: Defined component, Simple component, Organic compound",synonym,CHEBI:115156,Na2-fumarate,CHEBI:115156,MAPPED
"Properties: Defined component, Simple component, Organic compound",synonym,CHEBI:16199,Urea,CHEBI:16199,MAPPED
"Properties: Defined component, Simple component, Organic compound",synonym,CHEBI:30729,Fe(III)-EDTA,CHEBI:30729,MAPPED
"Properties: Defined component, Simple component, Organic compound",synonym,CHEBI:30769,Citric acid,CHEBI:30769,MAPPED
"Properties: Defined component, Simple component, Organic compound",synonym,CHEBI:63125,Na3-EDTA,CHEBI:63125,MAPPED
"Properties: Defined component, Simple component, Organic compound",synonym,CHEBI:64103,Na-butyrate,CHEBI:64103,MAPPED
"Properties: Defined component, Simple component, Organic compound",synonym,CHEBI:64734,Na2-EDTA,CHEBI:64734,MAPPED
"Properties: Defined component, Simple component, Organic compound",synonym,CHEBI:64734,Na2-EDTA x 2 H2O,CHEBI:64734,MAPPED
"Properties: Defined component, Simple component, Organic compound",synonym,CHEBI:64755,EDTA,CHEBI:64755,MAPPED
"Properties: Defined component, Simple component, Organic compound",synonym,CHEBI:64758,Na2EDTA·2H2O,CHEBI:64758,MAPPED
"Properties: Defined component, Simple component, Organic compound",synonym,CHEBI:84997,Sodium gluconate,CHEBI:84997,MAPPED
"Properties: Defined component, Simple component, Organic compound",synonym,CHEBI:86481,Na-thioglycolate,CHEBI:86481,MAPPED
"Properties: Defined component, Simple component, Organic compound",synonym,CHEBI:91248,L-Cysteine HCl x H2O,CHEBI:91248,MAPPED
"Properties: Defined component, Simple component, Organic compound",synonym,CHEBI:91261,Sodium malate,CHEBI:91261,MAPPED
"Properties: Defined component, Solution, Inorganic compound",synonym,CHEBI:32145,NaOH,CHEBI:32145,MAPPED
"Properties: Inorganic compound, Simple component, Defined component",synonym,CHEBI:132112,Na2S2O3,CHEBI:132112,MAPPED
"Properties: Inorganic compound, Simple component, Defined component",synonym,CHEBI:30951,KSCN,CHEBI:30951,MAPPED
"Properties: Inorganic compound, Simple component, Defined component",synonym,CHEBI:32150,Na2S2O3 x 5 H2O,CHEBI:32150,MAPPED
"Properties: Inorganic compound, Simple component, Defined component",synonym,CHEBI:62965,Na-formate,CHEBI:62965,MAPPED
"Properties: Organic compound, Defined component, Simple component",synonym,CHEBI:53425,Tween 60,CHEBI:53425,MAPPED
"Properties: Organic compound, Defined component, Simple component",synonym,CHEBI:64758,Na2EDTA·2H2O,CHEBI:64758,MAPPED
"Properties: Organic compound, Defined component, Simple component",synonym,CHEBI:91248,L-Cysteine HCl x H2O,CHEBI:91248,MAPPED
"Properties: Organic compound, Simple component, Defined component",synonym,CHEBI:115156,Na2-fumarate,CHEBI:115156,MAPPED
"Properties: Organic compound, Simple component, Defined component",synonym,CHEBI:16199,Urea,CHEBI:16199,MAPPED
"Properties: Organic compound, Simple component, Defined component",synonym,CHEBI:30769,Citric acid,CHEBI:30769,MAPPED
"Properties: Organic compound, Simple component, Defined component",synonym,CHEBI:64734,Na2-EDTA,CHEBI:64734,MAPPED
"Properties: Organic compound, Simple component, Defined component",synonym,CHEBI:64755,EDTA,CHEBI:64755,MAPPED
"Properties: Organic compound, Simple component, Defined component",synonym,CHEBI:86481,Na-thioglycolate,CHEBI:86481,MAPPED
"Properties: Organic compound, Simple component, Defined component",synonym,CHEBI:91248,L-Cysteine HCl x H2O,CHEBI:91248,MAPPED
"Properties: Organic compound, Simple component, Defined component",synonym,CHEBI:91261,Sodium malate,CHEBI:91261,MAPPED
"Properties: Simple component, Defined component",synonym,NCIT:C61062,Catalase,NCIT:C61062,MAPPED
"Properties: Simple component, Defined component, Inorganic compound",synonym,CHEBI:32150,Na2S2O3 x 5 H2O,CHEBI:32150,MAPPED
"Properties: Simple component, Defined component, Inorganic compound",synonym,CHEBI:62965,Na-formate,CHEBI:62965,MAPPED
"Properties: Simple component, Defined component, Organic compound",synonym,CHEBI:16199,Urea,CHEBI:16199,MAPPED
"Properties: Simple component, Defined component, Organic compound",synonym,CHEBI:30769,Citric acid,CHEBI:30769,MAPPED
"Properties: Simple component, Defined component, Organic compound",synonym,CHEBI:64755,EDTA,CHEBI:64755,MAPPED
"Properties: Simple component, Defined component, Organic compound",synonym,CHEBI:86481,Na-thioglycolate,CHEBI:86481,MAPPED
"Properties: Simple component, Defined component, Organic compound",synonym,CHEBI:91248,L-Cysteine HCl x H2O,CHEBI:91248,MAPPED
"Properties: Simple component, Organic compound, Defined component",synonym,CHEBI:113455,Na-benzoate,CHEBI:113455,MAPPED
"Properties: Simple component, Organic compound, Defined component",synonym,CHEBI:115156,Na2-fumarate,CHEBI:115156,MAPPED
"Properties: Simple component, Organic compound, Defined component",synonym,CHEBI:64103,Na-butyrate,CHEBI:64103,MAPPED
"Properties: Simple component, Organic compound, Defined component",synonym,CHEBI:64734,Na2-EDTA,CHEBI:64734,MAPPED
"Properties: Simple component, Organic compound, Defined component",synonym,CHEBI:64734,Na2-EDTA x 2 H2O,CHEBI:64734,MAPPED
"Properties: Simple component, Organic compound, Defined component",synonym,CHEBI:64755,EDTA,CHEBI:64755,MAPPED
"Properties: Simple component, Organic compound, Defined component",synonym,CHEBI:91248,L-Cysteine HCl x H2O,CHEBI:91248,MAPPED
"Properties: Simple component, Organic compound, Defined component",synonym,CHEBI:91261,Sodium malate,CHEBI:91261,MAPPED
Properties: Undefined component,synonym,FOODON:03315719,Casamino acids,FOODON:03315719,MAPPED
Properties: Undefined component,synonym,FOODON:03315720,Soy peptone,FOODON:03315720,MAPPED
Properties: Undefined component,synonym,MICRO:0000175,Trypticase,MICRO:0000175,MAPPED
Properties: Undefined component,synonym,MICRO:0000182,Bacto-tryptone,MICRO:0000182,MAPPED
Properties: Undefined component,synonym,CHEBI:8150,Bacto Soytone,FOODON:03315720,REJECTED
"Properties: Undefined component, Complex component",synonym,CHEBI:2509,Agar,CHEBI:2509,MAPPED
Propidium iodide,preferred_term,CHEBI:51240,Propidium iodide,CHEBI:51240,MAPPED
propioic acid,synonym,CHEBI:30768,Propionic acid,CHEBI:30768,MAPPED
Propionamide,preferred_term,CHEBI:45422,Propionamide,CHEBI:45422,MAPPED
Propionate,preferred_term,CHEBI:17272,Propionate,CHEBI:17272,MAPPED
Propionate (sodium salt),synonym,CHEBI:132106,Na-propionate,CHEBI:132106,MAPPED
