identifier,preferred_term,mapping_status,ontology_id,ontology_source,mapping_quality,occurrences,parent_ingredient,variant_type
CHEBI:32806,trans-aconitic acid,MAPPED,CHEBI:32806,CHEBI,EXACT_MATCH,0,,
CHEBI:35697,trans-Cinnamic acid,MAPPED,CHEBI:35697,CHEBI,EXACT_MATCH,2,,
CHEBI:28600,"Trans,Trans-Farnesol",MAPPED,CHEBI:28600,CHEBI,EXACT_MATCH,0,,
kgmicrobe.compound:trans_styrylacetic_acid,Trans Styrylacetic Acid,MAPPED,kgmicrobe.compound:trans_styrylacetic_acid,kgmicrobe.compound,PLACEHOLDER,0,,
mesh:C498222,Transvalencin A,MAPPED,mesh:C498222,MESH,EXACT_MATCH,0,,
CHEBI:27082,Trehalose,MAPPED,CHEBI:27082,CHEBI,EXACT_MATCH,11,,
CHEBI:9678,Tribenuron-methyl,MAPPED,CHEBI:9678,CHEBI,EXACT_MATCH,0,,
CHEBI:9679,Tricalcium phosphate,MAPPED,CHEBI:9679,CHEBI,EXACT_MATCH,0,,
CHEBI:16602,Trichloroethylene,MAPPED,CHEBI:16602,CHEBI,EXACT_MATCH,1,,
CHEBI:46760,Tricine,MAPPED,CHEBI:46760,CHEBI,EXACT_MATCH,10,,
CHEBI:28621,Triethanolamine,MAPPED,CHEBI:28621,CHEBI,EXACT_MATCH,4,,
mesh:C009560,Trigonelline,MAPPED,mesh:C009560,MESH,EXACT_MATCH,2,,
CHEBI:229203,Trigonelline HCl,MAPPED,CHEBI:229203,CHEBI,CAS_RN_LOOKUP,10,,
CHEBI:45924,Trimethoprim,MAPPED,CHEBI:45924,CHEBI,EXACT_MATCH,0,,
CHEBI:15724,Trimethylamine-N-oxide,MAPPED,CHEBI:15724,CHEBI,EXACT_MATCH,0,,
CHEBI:64700,Trimethylamine-HCl,MAPPED,CHEBI:64700,CHEBI,EXACT_MATCH,43,,
CHEBI:18139,Trimethylamine,MAPPED,CHEBI:18139,CHEBI,EXACT_MATCH,2,,
CHEBI:27135,Trinitrotoluene,MAPPED,CHEBI:27135,CHEBI,EXACT_MATCH,0,,
CHEBI:9747,Triptolide,MAPPED,CHEBI:9747,CHEBI,EXACT_MATCH,0,,
CHEBI:66869,Tris Acetate Stock Solution,MAPPED,CHEBI:66869,CHEBI,LEXICAL_MATCH,1,,
CHEBI:9754,Tris base,MAPPED,CHEBI:9754,CHEBI,EXACT_MATCH,61,,
CHEBI:53258,Trisodium citrate,MAPPED,CHEBI:53258,CHEBI,EXACT_MATCH,215,,
CHEBI:53258,Trisodium citrate x 2 H2O,MAPPED,CHEBI:53258,CHEBI,EXACT_MATCH,51,,
mesh:C514290,Trisodium citrate x H2O,MAPPED,mesh:C514290,MESH,EXACT_MATCH,0,,
CHEBI:9750,Triton X-100,MAPPED,CHEBI:9750,CHEBI,EXACT_MATCH,0,,
CHEBI:16765,Tryptamine,MAPPED,CHEBI:16765,CHEBI,EXACT_MATCH,0,,
FOODON:03315719,Trypticase,MAPPED,FOODON:03315719,FOODON,CLOSE_MATCH,76,,
MICRO:0000175,Trypticase peptone,MAPPED,MICRO:0000175,MICRO,EXACT_MATCH,0,,
FOODON:03315719,Tryptone,MAPPED,FOODON:03315719,FOODON,CLOSE_MATCH,6,,
CHEBI:27897,Tryptophan,MAPPED,CHEBI:27897,CHEBI,EXACT_MATCH,35,,
MICRO:0000183,Tryptose,MAPPED,MICRO:0000183,MICRO,EXACT_MATCH,0,,
mesh:C108556,Tuberactinamine A,MAPPED,mesh:C108556,MESH,EXACT_MATCH,0,,
mesh:C015563,Tuberactinomycin,MAPPED,mesh:C015563,MESH,EXACT_MATCH,0,,
CHEBI:46502,Tungstate,MAPPED,CHEBI:46502,CHEBI,EXACT_MATCH,2,,
CHEBI:29699,Tunicamycin,MAPPED,CHEBI:29699,CHEBI,EXACT_MATCH,0,,
mesh:D011136,Tween,MAPPED,mesh:D011136,MESH,EXACT_MATCH,0,,
CHEBI:53424,Tween 20,MAPPED,CHEBI:53424,CHEBI,EXACT_MATCH,2,,
CHEBI:53423,Tween 40,MAPPED,CHEBI:53423,CHEBI,EXACT_MATCH,3,,
CHEBI:53425,Tween 60,MAPPED,CHEBI:53425,CHEBI,EXACT_MATCH,4,,
CHEBI:53426,Tween 80,MAPPED,CHEBI:53426,CHEBI,EXACT_MATCH,229,,
CHEBI:141517,Tyloxapol,MAPPED,CHEBI:141517,CHEBI,EXACT_MATCH,2,,
CHEBI:77444,undecene,MAPPED,CHEBI:77444,CHEBI,EXACT_MATCH,0,,
CHEBI:17568,Uracil,MAPPED,CHEBI:17568,CHEBI,EXACT_MATCH,11,,
cas:541-09-3,Uranyl acetate,MAPPED,mesh:C005460,MESH,NARROW_MATCH,2,,
cas:6159-44-0,Uranyl Acetate Dihydrate,MAPPED,mesh:C005460,MESH,NARROW_MATCH,0,,
CHEBI:16199,Urea,MAPPED,CHEBI:16199,CHEBI,EXACT_MATCH,51,,
CHEBI:27226,Uric acid,MAPPED,CHEBI:27226,CHEBI,EXACT_MATCH,4,,
CHEBI:16704,Uridine,MAPPED,CHEBI:16704,CHEBI,CAS_RN_LOOKUP,14,,
cas:3387-36-8,Uridine 5-monophosphate disodium salt,MAPPED,cas:3387-36-8,CAS,FALLBACK_REGISTRY,0,,
cas:28290-51-9,Ursololactone Acetate,MAPPED,cas:28290-51-9,CAS,FALLBACK_REGISTRY,0,,
CHEBI:38319,Usnic Acid,MAPPED,CHEBI:38319,CHEBI,EXACT_MATCH,0,,
MICRO:0002250,V-8 Juice,MAPPED,MICRO:0002250,MICRO,EXACT_MATCH,0,,
CHEBI:17418,Valeric acid,MAPPED,CHEBI:17418,CHEBI,EXACT_MATCH,82,,
CHEBI:16545,Valerolactone,MAPPED,CHEBI:16545,CHEBI,EXACT_MATCH,0,,
cas:7718-98-1,vanadium chloride,MAPPED,cas:7718-98-1,CAS,FALLBACK_REGISTRY,19,,
CHEBI:9932,Vancomycin Hydrochloride from Streptomyces orientalis,MAPPED,CHEBI:9932,CHEBI,EXACT_MATCH,0,,
cas:123409-00-7,Vancomycin Hydrochloride Hydrate,MAPPED,CHEBI:9932,CHEBI,NARROW_MATCH,0,,
CHEBI:30816,Vanillic Acid,MAPPED,CHEBI:30816,CHEBI,EXACT_MATCH,0,,
CHEBI:18346,Vanillin,MAPPED,CHEBI:18346,CHEBI,EXACT_MATCH,0,,
CHEBI:18353,Vanillyl Alcohol,MAPPED,CHEBI:18353,CHEBI,EXACT_MATCH,0,,
CHEBI:20106,vanillylmandelic acid,MAPPED,CHEBI:20106,CHEBI,EXACT_MATCH,0,,
mesh:C068160,Venturicidin B,MAPPED,mesh:C068160,MESH,EXACT_MATCH,0,,
CHEBI:296881,Veratric Acid,MAPPED,CHEBI:296881,CHEBI,EXACT_MATCH,0,,
cas:17666-25-0,Veratrine hydrochloride,MAPPED,cas:17666-25-0,CAS,FALLBACK_REGISTRY,0,,
CHEBI:28586,Verbascose,MAPPED,CHEBI:28586,CHEBI,EXACT_MATCH,0,,
kgmicrobe.ingredient:vermont_soil,Vermont Soil,MAPPED,ENVO:00001998,ENVO,NARROW_MATCH,1,,
CHEBI:10002,Visnagin,MAPPED,CHEBI:10002,CHEBI,EXACT_MATCH,0,,
CHEBI:176843,Vitamin B12,MAPPED,CHEBI:176843,CHEBI,EXACT_MATCH,2331,,
CHEBI:18067,Vitamin K1,MAPPED,CHEBI:18067,CHEBI,EXACT_MATCH,117,,
MICRO:0000460,Vitamin solution,MAPPED,MICRO:0000460,MICRO,EXACT_MATCH,0,,
kgmicrobe.ingredient:vitamin_solution_~28thermophilic_formulation~29,Vitamin solution (thermophilic formulation),MAPPED,MICRO:0000460,MICRO,CLOSE_MATCH,0,,
kgmicrobe.ingredient:vitamin_solution_see_medium_no_403,Vitamin solution see Medium No. 403,MAPPED,MICRO:0000460,MICRO,CLOSE_MATCH,0,,
CHEBI:87009,VOSO4 x 2 H2O,MAPPED,CHEBI:87009,CHEBI,EXACT_MATCH,65,,
CHEBI:132758,VOSO4 x 5 H2O,MAPPED,CHEBI:132758,CHEBI,EXACT_MATCH,12,,
CHEBI:87020,VOSO4 x n H2O,MAPPED,CHEBI:87020,CHEBI,EXACT_MATCH,32,,
mesh:C012306,Vulgamycin,MAPPED,mesh:C012306,MESH,EXACT_MATCH,0,,
CHEBI:144250,Vulpinic acid,MAPPED,CHEBI:144250,CHEBI,EXACT_MATCH,0,,
CHEBI:10033,Warfarin,MAPPED,CHEBI:10033,CHEBI,EXACT_MATCH,0,,
MICRO:0000455,WC Trace Elements Solution,MAPPED,MICRO:0000455,MICRO,LEXICAL_MATCH,2,,
CHEBI:28427,Wheat Arabinoxylan,MAPPED,CHEBI:28427,CHEBI,EXACT_MATCH,0,,
NCIT:C84877,White wine,MAPPED,NCIT:C84877,NCIT,EXACT_MATCH,0,,
NCIT:C189218,X,MAPPED,NCIT:C189218,NCIT,EXACT_MATCH,101,,
cas:11138-66-2,Xanthan from Xanthomonas campestris,MAPPED,mesh:D016959,MESH,NARROW_MATCH,0,,
CHEBI:17712,Xanthine,MAPPED,CHEBI:17712,CHEBI,CAS_RN_LOOKUP,16,,
kgmicrobe.compound:xanthocidin,Xanthocidin,MAPPED,kgmicrobe.compound:xanthocidin,kgmicrobe.compound,PLACEHOLDER,0,,
CHEBI:18107,Xanthosine,MAPPED,CHEBI:18107,CHEBI,CAS_RN_LOOKUP,10,,
CHEBI:10073,Xanthyletin,MAPPED,CHEBI:10073,CHEBI,EXACT_MATCH,0,,
CHEBI:37166,Xylan,MAPPED,CHEBI:37166,CHEBI,EXACT_MATCH,20,,
CHEBI:15447,Xylan from Beechwood,MAPPED,CHEBI:15447,CHEBI,EXACT_MATCH,0,,
CHEBI:17151,Xylitol,MAPPED,CHEBI:17151,CHEBI,EXACT_MATCH,1,,
CHEBI:28309,Xylobiose,MAPPED,CHEBI:28309,CHEBI,EXACT_MATCH,0,,
cas:37294-28-3,Xyloglucan from tamarind,MAPPED,cas:37294-28-3,CAS,FALLBACK_REGISTRY,0,,
CHEBI:18222,Xylose,MAPPED,CHEBI:18222,CHEBI,EXACT_MATCH,17,,
CHEBI:62972,Xylotetraose,MAPPED,CHEBI:62972,CHEBI,EXACT_MATCH,0,,
CHEBI:149429,Xylotriose,MAPPED,CHEBI:149429,CHEBI,EXACT_MATCH,0,,
kgmicrobe.ingredient:yeast_extract_malt_extract_agar,Yeast extract-malt extract agar,MAPPED,FOODON:03301056,FOODON,CLOSE_MATCH,0,,
FOODON:03315426,Yeast extract,MAPPED,FOODON:03315426,FOODON,EXACT_MATCH,5,,
CHEBI:10100,Zafirlukast,MAPPED,CHEBI:10100,CHEBI,EXACT_MATCH,0,,
NCIT:C896,Zeikus trace element solution,MAPPED,NCIT:C896,NCIT,LEXICAL_MATCH,0,,
CHEBI:32076,Zinc Pyrithione,MAPPED,CHEBI:32076,CHEBI,EXACT_MATCH,0,,
CHEBI:35176,Zinc sulfate,MAPPED,CHEBI:35176,CHEBI,EXACT_MATCH,235,,
CHEBI:49976,ZnCl2,MAPPED,CHEBI:49976,CHEBI,EXACT_MATCH,1579,,
CHEBI:132762,ZnSO4 x 6 H2O,MAPPED,CHEBI:132762,CHEBI,EXACT_MATCH,2,,
CHEBI:32312,ZnSO4 x 7 H2O,MAPPED,CHEBI:32312,CHEBI,EXACT_MATCH,2150,,
cas:9010-72-4,Zymosan,MAPPED,NCIT:C183132,NCIT,NARROW_MATCH,0,,
CHEBI:140435,cholesterol,MAPPED,CHEBI:140435,CHEBI,CAS_RN_LOOKUP,1,,
CHEBI:41981,deuterated water,MAPPED,CHEBI:41981,CHEBI,CAS_RN_LOOKUP,1,,
CHEBI:10642,m-Inositol,MAPPED,CHEBI:10642,CHEBI,CAS_RN_LOOKUP,21,,
CHEBI:73685,n-Acetyl-glutamine,MAPPED,CHEBI:73685,CHEBI,CAS_RN_LOOKUP,10,,
CHEBI:35704,n-Acetyl-lysine,MAPPED,CHEBI:35704,CHEBI,CAS_RN_LOOKUP,10,,
CHEBI:47966,n-Acetyl-muramic acid,MAPPED,CHEBI:47966,CHEBI,CAS_RN_LOOKUP,10,,
CHEBI:16870,sn-glycero-3-phosphocholine,MAPPED,CHEBI:16870,CHEBI,CAS_RN_LOOKUP,10,,
CHEBI:16610,spermidine,MAPPED,CHEBI:16610,CHEBI,CAS_RN_LOOKUP,14,,
CHEBI:43796,α-lipoic acid,MAPPED,CHEBI:43796,CHEBI,EXACT_MATCH,4,,
cas:66455-27-4,α1-Acid Glycoprotein from bovine plasma,MAPPED,cas:66455-27-4,CAS,FALLBACK_REGISTRY,0,,
