source_record	record_sha256	identifier	preferred_term	mapping_status	disposition	basis
data/ingredients/unmapped/Avocatin_A.yaml	139a02d14587b0e13a11c85a6a8767ce587cbd2c4692fb3da07e71244b43a217	UNMAPPED_0187	Avocatin A	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/B-glucan_From_Barley.yaml	4c7e26cc2f8a9f0b6738736562499984b8822545004a3fd3953740a32f183467	UNMAPPED_0247	b-glucan from Barley	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/B-glucan_From_Beet_12-b-glucan.yaml	676a57d073eee8188a4dbaaa2e916eb77d96dae56bd745d6aa6653e7d1a9dc27	UNMAPPED_0237	b-Glucan from Beet (1,2-b-Glucan)	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/B-glucan_From_Yeast.yaml	0f4d1e87026ec3ae39c3eeb10a84750ff1fd021c361011220ba2917956f982ea	UNMAPPED_0235	B-glucan from yeast	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/BCYE_Agar.yaml	8c19e2c5c18fa8f0531d714d1818e266b81563ce94e04e03edfa5e8117ef1d57	UNMAPPED_0113	BCYE agar	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/BC_Lignin_Sorghum.yaml	0b2938ae1a8932c29247a8bb83b194b85cdee9590a764449fce10d1f8feba0b4	UNMAPPED_0169	BC Lignin Sorghum	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/BL_Agar.yaml	9b4a48c0eb12b6a14fcef2f75225b2b06a523b3e89a2f9a19aaf5aff564f23ae	UNMAPPED_0114	BL Agar	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Bacto_Bitone.yaml	844fc438634cac8f34f3159a36089e2d1b2086f4286fa4f8113736e82a730a15	UNMAPPED_0330	Bacto Bitone	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Bacto_Heart_Infusion_Broth.yaml	4889d8a364518c3129c985d62d5e2af079aad76f5c5a09270bfd053a6885b72d	UNMAPPED_0332	Bacto Heart Infusion Broth	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Bacto_M_TGE_Broth.yaml	e741ec1635dbe6961a1ee1379e7793f0a45298f94d4c3415203c4935c98a725e	UNMAPPED_0333	Bacto m TGE broth	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Bacto_Middlebrook_7H10_Agar.yaml	f25d976b381c87a91bc9932b822b3839dcaf40d75f985148b880b864a20124f4	UNMAPPED_0115	Bacto Middlebrook 7H10 agar	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Bacto_Panton.yaml	d7e24fc0a62e7f08a456cc74453819484e99c11037dd59a494710e52ae70d3a7	UNMAPPED_0334	Bacto Panton	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Barley_Grains.yaml	1a954879e6f48dfdd8d079fef24cf5737fdac6b757c9925df7b5e41e99994721	UNMAPPED_0096	Barley grains	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Barley_Grains_Autoclaved.yaml	4d7a6f6c4f53a27ecaec9cb3f6ab6821b7f2509c9da3dc07ff3c92929ce88e71	UNMAPPED_0104	Barley grains autoclaved	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Basal_Mineral_NaCl_Medium.yaml	99d0c58008716f47865125fe6ac84ba31f69b8c460250277d3554260183d962c	UNMAPPED_0336	Basal mineral NaCl medium	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Benzimidazolyl_Cobamide.yaml	c6a8a2387c620fe027c8e616776e378148a631df4695c324ab1a244f4a15c0a6	UNMAPPED_0178	benzimidazolyl cobamide	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Bioecolians.yaml	cea8cfa0116b2474bb68ed8e93f219c034c3ef6308975fb60d54fe3362d1e7fa	UNMAPPED_0207	Bioecolians	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Blood_Agar_Base.yaml	eca59b059303d5c49b6f9a11fe111490cb5be522fcabe54b8b1d069b2b0d704d	UNMAPPED_0339	Blood Agar Base	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Blood_Agar_No_2.yaml	a1e85787c11199da3a3fba0d891857eeeac9f8a5ee1db0ad025af9f5ad7f0980	UNMAPPED_0340	Blood agar No 2	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Bold_1nv_Medium.yaml	751dca7a29578bad2b700c1fa1eb6e1c7549ca53fd5e92b9b11e1480d5d6f221	UNMAPPED_0051	Bold 1NV Medium	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Bordet-Gengou-Agar-Base.yaml	f0c7d3cbe473d0feba72e981abcf5cbff714a241eca1621a0412a62231686ba4	UNMAPPED_0341	Bordet-Gengou-Agar-Base	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Bovine_Horn_Meal.yaml	df1212952b80ccbdd7696669279d339448ea57251c85bd71fce8126ec14425b8	UNMAPPED_0344	Bovine horn meal	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Bovine_Serum.yaml	31c09e4c6df658ccb66e0eedfcee3f9337dfb754dd6a72c48d254e1684002227	UNMAPPED_0345	Bovine serum	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Brewer_Anaerobic_Agar.yaml	768eed9a01ab4eea99ddf161a565795f41c3cbab592a4d781005957c81d5c74d	UNMAPPED_0116	Brewer anaerobic agar	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Bristol_Medium.yaml	3a76a19d9930ba56b238b494027c83a5dd7fe59515408e23671aaf1ab72b9cc3	UNMAPPED_0023	Bristol Medium	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Brucella_Broth.yaml	3a3a17cf52ac4d2c70c17405ac2c9450069d13a2984dc0b130339cb05c9b6951	UNMAPPED_0348	Brucella Broth	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/CMRL_1066.yaml	5ec81ababe3130834fa8e46faebf4b4c321bbbbb65e340685e5e597dbe2342b0	UNMAPPED_0359	CMRL 1066	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Ca.yaml	6a03b511c5ec090b792709a429d879c28fef07ef3fda37eccf1cad8606b2320a	UNMAPPED_0049	Ca	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Cadmium-NTA.yaml	3a4b361f76f4873b77c2c2bda93f9ce5b9d0255a94966c380506523a6366901d	UNMAPPED_0156	Cadmium-NTA	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Calf_Brains.yaml	6bd47b24545672f18205bbdcd5592f4c6aa17c2e442ad89e014f66dd798ab085	UNMAPPED_0170	Calf brains	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Calprotectin_S1.yaml	6bf3ecb53b4e0b836bec465db254af95451fddce7b6e38fffc97f26445dce706	UNMAPPED_0229	Calprotectin S1	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Calprotectin_S1S2.yaml	01b8588abd419c764a65ac9ada4a17ab90de320490d68322dc6a8e24a2675f2c	UNMAPPED_0230	Calprotectin S1S2	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Casman-Agar-Base.yaml	74be2c231c9d88860aff20a0822c688a6fedcad3c80ec17212a40dff3d59a603	UNMAPPED_0353	Casman-Agar-Base	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/CeNO33_X_6_H2O.yaml	b6909792f69eb1098e590d07c5949dc92a2ec24c8342d66b80fb386c7460705d	UNMAPPED_0355	CeNO33 x 6 H2O	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Cellulose_MN_300.yaml	0c8d8ea63c1b847439e43b42784385cb5b0245ea41f97a651014ab43550e64cb	UNMAPPED_0354	Cellulose MN 300	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Cereal_Leaves.yaml	f6c3584ff828b32a718c7767070c17108388645934d3aef3515b3ff734242616	UNMAPPED_0356	Cereal leaves	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Cerophyll.yaml	005c5ca4840a0580f0e5b7e3dcfcccb8a90e4ff2a93ab9bb147131d7cf25a94b	UNMAPPED_0357	Cerophyll	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Chitin_From_Shrimp_Shells.yaml	06104c43c1f5d9f74b2bc6bceca4158cd6916316a2736044795c9b71eb4fdb83	UNMAPPED_0248	Chitin from shrimp shells	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Cholinium_Alpha_Ketoglutarate.yaml	149e0ac98c8662a0da9bdf937de3d903566534ac01af7a435014456b42048b3a	UNMAPPED_0164	Cholinium alpha ketoglutarate	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Cholinium_Aspartate.yaml	8cf25c9dbdce11163d9392df6a51fcb342a580836ee5d291b14697d92cc487b5	UNMAPPED_0163	Cholinium aspartate	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Cholinium_Glutamate.yaml	2d14336244315017393ebda77c539f16dda5e347eb500eed759619b79c171773	UNMAPPED_0161	Cholinium glutamate	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Cholinium_Hydrogen_Phosphate.yaml	84dc3be5f714724403e30e813827ca6eadef597ad54b8290ab300a41a74ae668	UNMAPPED_0162	Cholinium hydrogen phosphate	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Cholinium_Phosphate.yaml	e02446cfe63863f26b3cb61c9db60240d19ee60f5793d8ec1db9109cfb1f1d87	UNMAPPED_0160	Cholinium phosphate	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Chromium-NTA.yaml	9d8f1c6c2fe3704c75f02853b4f6ebcf10fea1e6876bcb46de227ac72d864862	UNMAPPED_0153	Chromium-NTA	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Clovis_Xylem_Sap.yaml	f9fccde7260edeac79f8f23f98830aee44acacb5c6dc43889a75f02c0907316f	UNMAPPED_0177	Clovis xylem sap	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Cobalt-NTA.yaml	21f8c1daa547338fb6d259608437f20f2a6754e8d3083daa0a6635ad8ffe6212	UNMAPPED_0154	Cobalt-NTA	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Cobalt_Iii-edta.yaml	1f731a0078e3788cc995ed4b1c31e8d997b5caa94c2335687f0e4ceb77332ce0	UNMAPPED_0143	cobalt (III)-EDTA	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Colloidal_Chitin.yaml	d212ac576d63e4504a5b1b60a4df4af327a7941f263e56070cbf19b33f9f6e51	UNMAPPED_0361	Colloidal chitin	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Columbia_Blood_Agar_Base.yaml	29ed63a00d3f4f7a1652beee549526d625eef231f29b40691bd128d2f7608324	UNMAPPED_0118	Columbia blood agar base	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Complan.yaml	4c42c23942d3a06a6d9560c1150bed3a521f5c59be0b4782b3259e6a1bb00023	UNMAPPED_0363	Complan	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Copper-NTA.yaml	05477ce9d2bd64c497bc73cdea36be0c6d2b2319e00579d4d938c79351fa7734	UNMAPPED_0151	Copper-NTA	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Corn_Meal_Agar.yaml	1b9bf8bf4a702dd002c0c516852742461b245f4d577716e4319de93fca30c278	UNMAPPED_0130	Corn meal agar	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Corn_Steep_Powder.yaml	90782981bcc54dc066b91cadf4794b0f166ea7d6a2d0a80336dcfe302ace35bb	UNMAPPED_0366	Corn steep powder	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Cravingzgone.yaml	a772281671e43d5451d2b4004ffe6c8b6a17a6511884ab8967889ae22a8f8dd8	UNMAPPED_0213	Cravingzgone	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Czapek-Dox_Liquid_Medium.yaml	eaf7aea0c9b51dff8b303e537108212e2539a731bc40756bb0312ae5a8a420bb	UNMAPPED_0370	Czapek-Dox liquid medium	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Czapek_Dox_Agar.yaml	8960783ee7229aa45df5ea7dc22cb6a741f4b0931b50e88ff4bb47e51795a9e9	UNMAPPED_0119	Czapek Dox agar	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/DL-2-gamma-aminobutyrate.yaml	692a3d73bae4b33fa4b38bbc9fe802dfd73f8d795760d837248f34e0dee699d6	UNMAPPED_0710	DL-2-gamma-aminobutyrate	REJECTED	excluded_rejected	../records.tsv (byte-identical source)
data/ingredients/unmapped/Dehydrated_RCM_Medium.yaml	5cd0b1d7f6121d0824e99573a98093c2c2f30f0578c890a6c75c2fc1217dd096	UNMAPPED_0372	dehydrated RCM medium	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Dehydrated_Wilkins-Chalgren_Medium.yaml	e08067576d6dfbb31963df2400ef5090aa40b5f0751d99982f3a11cfbe0780d9	UNMAPPED_0373	dehydrated Wilkins-Chalgren medium	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Deoxysappanone_B_73-Dimethyl_Ether.yaml	1b268dbb3d9e92e0395759c81497f9f9b41179a31ac98640b2c8bfc785dfebb1	UNMAPPED_0200	Deoxysappanone B 7,3'-Dimethyl Ether	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Desicatted_Ox-bile.yaml	aa7a189593271ca93c76c9f538d85db908736eb542dc01b16bc0b0059ee01663	UNMAPPED_0374	Desicatted Ox-bile	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Dextran_Mw_1270.yaml	583d692e4e77bd2ce09db4bf11bde0ea2648dee17bf54310d28e1d70b48fdc83	UNMAPPED_0167	dextran, Mw ~1,270	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Dextran_Mw_200000.yaml	aa891046eeeb00cdb8406427d083f79a67284b38b7fed0f70a661ae7299625d7	UNMAPPED_0168	dextran, Mw ~200,000	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Diced_Potato.yaml	c38b36195742f1c8b8d67217eea454eadbea720de03885c4ed2a1462c2378dd0	UNMAPPED_0375	Diced potato	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Dichloran-Glycerol-agar_Base.yaml	523f5790afd08bf3cdbeb9e0869c11c13bdda790612fbd06a9d398c514f84872	UNMAPPED_0376	Dichloran-Glycerol-agar base	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Difco_0001.yaml	1022f65c906f4ea050aaf3d671a01a030fdc538f66052afed941ed80f98633be	UNMAPPED_0377	Difco 0001	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Difco_Marine_Broth.yaml	84a2137a9ab6453f32ded2cc4d579be6e16015e293ce1720ee535012202c4abc	UNMAPPED_0378	Difco marine broth	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Dihydrodehydroerosone.yaml	dba046795cb638d6e36e09cef0a878b7f4447e338c28d926c5b0a5f81d8c0d94	UNMAPPED_0192	Dihydrodehydroerosone	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Dv_base_Y_medium.yaml	05724bb6b842f649a545351a51b2b900756d8a37713570694a8be6c1b9f72e1c	UNMAPPED_0278	Dv_base_Y_medium	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Dv_base_medium.yaml	00908fc244e3de38d0b39a4c4d33d4abd08a69c811008e1c89b1445183db8b72	UNMAPPED_0305	Dv_base_medium	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Dyiii_Medium.yaml	4cba37d1585bd65ff52ea6dee46966d9083b79cb9aa271309165d5595b62b446	UNMAPPED_0083	DYIII Medium	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/EBIOS.yaml	130f1d9a20d6e16b9a10939a7251242d290bc8b13eb2a140be697e7b86cf87a4	UNMAPPED_0380	EBIOS	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Enriched_Seawater_Medium.yaml	c62cbe058fb8f588888d8a7245880749793a48fe7a9a7c7179d83ce89ebe45bb	UNMAPPED_0062	Enriched Seawater Medium	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Epitheaflavic_Acid.yaml	b6624162c776bdbdd8a4984288688ec77f35fc6bbb5f00804ef587b2db29fe5e	UNMAPPED_0188	Epitheaflavic Acid	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Erdschreibers_Medium.yaml	567a37c23a17b6adb31389317f09593cb7b8ef288f70d73c1f56284857cb0d54	UNMAPPED_0024	Erdschreiber's Medium	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Esculin_Hydrolysate.yaml	59da6de45358b7175d21b3591948c9506fce193b9b9df5abe37f5037b422685f	UNMAPPED_0688	Esculin Hydrolysate	REJECTED	excluded_rejected	../records.tsv (byte-identical source)
data/ingredients/unmapped/Ethanolamine_Acetate.yaml	719a0b57e703a50bd396f6f347c4aa84e19293abb3eafa8d273868f2392c0675	UNMAPPED_0159	Ethanolamine acetate	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Euglena_Medium.yaml	7bcfbc8590d331b8ca55b909840a7d6e6ed469265569a287c548bbba6e6cb711	UNMAPPED_0064	Euglena Medium	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/F2_Medium.yaml	2e30e16a4bd82864536b74958493dbe45068f0451b836290e674e1cb81fda970	UNMAPPED_0033	F/2 Medium	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Fastidious_Anaerobe_Agar.yaml	b6948a273ca480ffb537ecd2d8b425b12df23fc90bcf8fb1a0704723e9a32406	UNMAPPED_0120	Fastidious Anaerobe Agar	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Fastidious_Anaerobe_Basal_Broth.yaml	e5aa9b3aa28da9677bebc9183314e2a72ee9c7fca6eb3bbbc6091542c9088b6c	UNMAPPED_0381	Fastidious Anaerobe Basal Broth	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/FeSO43_X_N_H2O.yaml	41b93858dfbb033525efacf2d146118d52325d5f9a4b67fa47ba6fd0b2bd3fe3	UNMAPPED_0385	FeSO43 x n H2O	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Ferric-NTA.yaml	20a2b9b98c420de758fab7e9b7f6416c421b3eedd13391e5f65225e1ac26be21	UNMAPPED_0149	Ferric-NTA	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Fibersol-2-AG.yaml	ca58e624d42774a65ed789b2a71c4909759f67ce698e1aa2e8bb6c839e2c90f9	UNMAPPED_0211	Fibersol-2-AG	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Fresh_Egg_Mixture.yaml	c72f8064e6b4027a6a9461ea440fa89f375c8664c9c41314f1d4943569c27a57	UNMAPPED_0387	Fresh egg mixture	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Fructooligosaccharides_From_Chicory.yaml	64c8bb0bdeb650546cdabe4185cde561bb1312c5b8ec012c87a71cad9d374b55	UNMAPPED_0209	Fructooligosaccharides from chicory	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Full_Composition_Available_At_Source_Database.yaml	3521b19020100e3a606627502c3e066dca7f9b6343af0352206837891bef82c0	UNMAPPED_0001	Full composition available at source database	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/GAM_Agar.yaml	79e02455ec44f5500df86d57fe6ef99f16e2fbca295ef470b0927caa4e2a6f2e	UNMAPPED_0121	GAM agar	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/GAM_Broth.yaml	ec91ffd83c33d1fd9345942358adf53cdbaebc4dfde70895b8cb849dd63fd5e0	UNMAPPED_0388	GAM broth	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/GAM_Broth_Mod_Powder.yaml	f5a5ac22fdcdb9431b535af9c8094422d795304389e40207c7a92c9509885100	UNMAPPED_0389	GAM Broth mod. powder	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/GAM_Broth_Powder.yaml	d9eeda5b7a94703f7558850a36191cb8300ada8f0303eff2228595e1b202a4e4	UNMAPPED_0390	GAM Broth powder	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/GYP-sodium_Acetate-mineral_Salts_Broth.yaml	b3aed94d0043a0e6bdc941d52492f6ff98b5e3e571e75ffa15a9189592e1b026	UNMAPPED_0397	GYP-sodium acetate-mineral salts broth	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Galactan_From_Potato.yaml	2e938db747870cb90373db1e36cec06a3284cadca9f07b9d0a35b85355fc75d9	UNMAPPED_0238	Galactan from Potato	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Gamborg_B5_Medium_Incl_Vitamins.yaml	0b2cd62babf78240c42d77181199d34f9d2565f2f8532fa9d978f4881731b4fd	UNMAPPED_0391	Gamborg B5 Medium incl. Vitamins	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Gelatin_Hydrolyzed.yaml	38c33c601cad324ac3807650e280a6466d70def5e71785f65995da4aea63241e	UNMAPPED_0731	Gelatin Hydrolyzed	REJECTED	excluded_rejected	../records.tsv (byte-identical source)
data/ingredients/unmapped/Gjerstad_Humics.yaml	6c794afaa5f16abaedcdeb14dea94aac46ae858736ba67f909153e6b65622f2e	UNMAPPED_0145	Gjerstad humics	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Glycerol-asparagine_Agar.yaml	a20ab80bfd721b38622db05c4890f6f5ae80540ae038959e0e91446d9edaf5d5	UNMAPPED_0122	Glycerol-asparagine agar	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Glycyl-L-bromosuccinic_Glutamic_Acid.yaml	d0921088e01118db4557a5da8ecf518abb4cbd65a656ef5661b21f68ef54f7b6	UNMAPPED_0817	Glycyl-L-bromosuccinic Glutamic Acid	REJECTED	excluded_rejected	../records.tsv (byte-identical source)
data/ingredients/unmapped/Gossypol-Acetic_Acid_Complex.yaml	e345ebae9fef5c6b972ee9897ca07319013bae7338d230f2f6576128a83afa1b	UNMAPPED_0193	Gossypol-Acetic Acid Complex	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Graces_Insect_Medium.yaml	98d818debe40f93d28b7c08b2a7437b6a3c8566e12c857aa7f42fd3c1cdafa3e	UNMAPPED_0395	Grace's Insect Medium	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/HBO3.yaml	3d7968f576f17f3ae4fac68158d36ce4193421591c18c6b43650c0409aed4295	UNMAPPED_0398	HBO3	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Heart_Infusion_Broth.yaml	37daa8717d4acf0fe6966514cd44f54536d193725a04da19a133e13caa4311bf	UNMAPPED_0399	Heart Infusion Broth	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Horikoshi-I_Medium.yaml	5b99e04b34a7f7c9fc334bb80a2e65bcc959ae3f35f546aa223cf733bcf291ce	UNMAPPED_0402	Horikoshi-I medium	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/Hy-Case_Amino.yaml	9b3e37fd766d6f5c587dc30bcd266e3e9602b2f924bbe6cff7ca79835f50d1bc	UNMAPPED_0404	Hy-Case Amino	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/IMDM-Medium.yaml	940777dced0852fbf2da7f9a3b4c8ffa0cb2be41ec16a9977df3c2e21cbba25a	UNMAPPED_0405	IMDM-Medium	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/ISOT.yaml	8d7853faf99dc21087d76b7d0a7aadeaa066864683dc17c43ffb9bd0da8334cc	UNMAPPED_0220	ISOT	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/ISOT_LC742-071714.yaml	6d06a940de7c76aaffc1b175b1595efd0228cc10fa9ab48c68bb614a45071d0e	UNMAPPED_0218	ISOT LC742-071714	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/ISOT_Lot160120.yaml	029e73bd78921ec17539c087338ca835a4a1767f0ea86b78a605dbd24a09547e	UNMAPPED_0219	ISOT Lot160120	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/ISOT_Umich-01.yaml	8c6eae656963adab92ae69593e818c2c9b219a6dc6011d63ff60ec0e09e0621a	UNMAPPED_0205	ISOT Umich-01	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
data/ingredients/unmapped/ISOT_Umich-02b.yaml	86e024982fe42dde4c041ae977fe5382517396fae463f48b0faf47e33df617de	UNMAPPED_0206	ISOT Umich-02.b	UNMAPPED	reviewed_unmapped	../records.tsv (byte-identical source)
